:START_ID(Entity-ID),:END_ID(Entity-ID),:TYPE,relationship_id,source,target,source_role,target_role,relation_key,canonical_type,type,raw_type,raw_types_json,raw_types_pipe,description,normalization_status,matched_schema_json,source_chunk_ids_json,source_chunk_ids_pipe,canonical_type_en,display_type_zh,display_type_en,display_type_bilingual
ent_8405b12287cb6bb1,ent_243f5e26d45fa693,AFFECTS,rel_c45d562017958fb2,照明闪烁,照明系统,故障异常,电气系统,影响,影响,影响,关系到,"[""关系到""]",关系到,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""电气系统""}",[380],380,AFFECTS,影响,Affects,影响 / Affects
ent_84582681c1b16c60,ent_547b521b7c6ef978,TARGETS,rel_e2f33d8d85923efc,触感检测,电气设备,作业活动,电气系统,针对,针对,针对,触摸电气设备的不带电外壳,"[""触摸电气设备的不带电外壳""]",触摸电气设备的不带电外壳,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""电气系统""}",[366],366,TARGETS,针对,Targets,针对 / Targets
ent_84582681c1b16c60,ent_f220d552c8523c7b,MEASURES,rel_450fd8b81d31c873,触感检测,温度异常,作业活动,故障异常,监测,监测,监测,感知温度异常,"[""感知温度异常""]",感知温度异常,,unmapped,null,[366],366,MEASURES,监测,Measures,监测 / Measures
ent_852df0d2f0e5c31f,ent_8396da3ff483f85c,PREVENTS,rel_c5648d06fcf50efc,高压清洗,设备表面损坏,作业活动,故障异常,预防,预防,预防,确保设备表面无损坏,"[""确保设备表面无损坏""]",确保设备表面无损坏,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""预防"", ""relation_key"": ""预防"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""故障异常""}",[370],370,PREVENTS,预防,Prevents,预防 / Prevents
ent_852df0d2f0e5c31f,ent_abdb439569ad2573,FOLLOWS,rel_a97fedce05d28a9a,高压清洗,拆卸与清洗规程,作业活动,规范程序,遵循,遵循,遵循,除垢率需不低于...,"[""除垢率需不低于...""]",除垢率需不低于...,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""遵循"", ""relation_key"": ""遵循"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""规范程序""}",[370],370,FOLLOWS,遵循,Follows,遵循 / Follows
ent_8543b75f94bf5b17,ent_eb902a5e499c383e,CORRESPONDS_TO,rel_aa49ef5c4f656b29,专题分析档案,故障,文档记录,故障异常,对应,对应,对应,对...建立,"[""对...建立""]",对...建立,,unmapped,null,[384],384,CORRESPONDS_TO,对应,Corresponds To,对应 / Corresponds To
ent_85ad5c41fe5304b7,ent_7bda816b710c1e96,POWERS,rel_b439acf5eb256a5a,空冷器,发电机,设备部件,设备部件,供电,供电,供电,发电机自带的风冷散热器,"[""发电机自带的风冷散热器""]",发电机自带的风冷散热器,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[377],377,POWERS,供电,Powers,供电 / Powers
ent_8611bb5160b9264c,ent_d69edb5174eba337,MEASURES,rel_4d7a6cbb056020d0,智能调度,EEDI 指标,作业活动,监测指标,监测,监测,监测,服务于 EEDI 指标,"[""服务于 EEDI 指标""]",服务于 EEDI 指标,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[374],374,MEASURES,监测,Measures,监测 / Measures
ent_869172a6705f0823,ent_2eab6ffd0f66c872,TARGETS,rel_a7e93a5972944b18,分级卸载,厨房设备,作业活动,设备部件,针对,针对,针对,切断厨房设备,"[""切断厨房设备""]",切断厨房设备,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[374],374,TARGETS,针对,Targets,针对 / Targets
ent_869172a6705f0823,ent_3994e42c3fbdea86,TARGETS,rel_1f9a4842a885f342,分级卸载,通风,作业活动,设备部件,针对,针对,针对,切断...通风,"[""切断...通风""]",切断...通风,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[374],374,TARGETS,针对,Targets,针对 / Targets
ent_869172a6705f0823,ent_4323efcc303ebc09,HANDLES,rel_bf817a4b89ed3e61,分级卸载,发电机故障跳闸,作业活动,故障异常,处理,处理,处理,执行分级卸载逻辑以保护,"[""执行分级卸载逻辑以保护""]",执行分级卸载逻辑以保护,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""故障异常""}",[374],374,HANDLES,处理,Handles,处理 / Handles
ent_869172a6705f0823,ent_53d4e459715ef085,TARGETS,rel_e279dc233bc91de6,分级卸载,辅助泵组,作业活动,设备部件,针对,针对,针对,切断...部分辅助泵组,"[""切断...部分辅助泵组""]",切断...部分辅助泵组,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[374],374,TARGETS,针对,Targets,针对 / Targets
ent_869172a6705f0823,ent_692e14a5d15be12a,TARGETS,rel_58f5ab94dd09a339,分级卸载,空调,作业活动,设备部件,针对,针对,针对,切断空调,"[""切断空调""]",切断空调,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[374],374,TARGETS,针对,Targets,针对 / Targets
ent_869172a6705f0823,ent_c442a6ad9b8c0b2a,HANDLES,rel_89c09eea8a9bfcee,分级卸载,电网过载,作业活动,故障异常,处理,处理,处理,执行分级卸载逻辑以保护,"[""执行分级卸载逻辑以保护""]",执行分级卸载逻辑以保护,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""故障异常""}",[374],374,HANDLES,处理,Handles,处理 / Handles
ent_869172a6705f0823,ent_eeb6c7cb8b7b24d4,TARGETS,rel_93fdcb2aead4e470,分级卸载,洗衣间,作业活动,设备部件,针对,针对,针对,切断...洗衣间,"[""切断...洗衣间""]",切断...洗衣间,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[374],374,TARGETS,针对,Targets,针对 / Targets
ent_87c4563aeb1c4439,ent_25a8def7e197218f,CAUSES,rel_a7cba6006f65ebc6,老化失效,容量下降,原因因素,故障异常,导致,导致,导致,多因...所致,"[""多因...所致""]",多因...所致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[379],379,CAUSES,导致,Causes,导致 / Causes
ent_889d667647fca4d3,ent_4108b226e0e0cdb1,TARGETS,rel_413368c4dd514f5f,拆卸与清洗,换热器,作业活动,设备部件,针对,针对,针对,以换热器为例,"[""以换热器为例""]",以换热器为例,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[370],370,TARGETS,针对,Targets,针对 / Targets
ent_889d667647fca4d3,ent_abdb439569ad2573,FOLLOWS,rel_8288026d7ebcbb38,拆卸与清洗,拆卸与清洗规程,作业活动,规范程序,遵循,遵循,遵循,严格执行标准化作业程序,"[""严格执行标准化作业程序""]",严格执行标准化作业程序,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""遵循"", ""relation_key"": ""遵循"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""规范程序""}",[370],370,FOLLOWS,遵循,Follows,遵循 / Follows
ent_889d667647fca4d3,ent_b0b72b7e0bf1fc4e,TARGETS,rel_0e328358a0b6c17f,拆卸与清洗,柴油、冷低分油换热器,作业活动,设备部件,针对,针对,针对,复杂部件（如...）的检修,"[""复杂部件（如...）的检修""]",复杂部件（如...）的检修,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[370],370,TARGETS,针对,Targets,针对 / Targets
ent_88f7201aa78d2b83,ent_e59f0a15f4352056,AFFECTS,rel_2d200def9040b79c,模块掉线,自动化系统,故障异常,电气系统,影响,影响,影响,影响整个控制链路,"[""影响整个控制链路""]",影响整个控制链路,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""电气系统""}",[382],382,AFFECTS,影响,Affects,影响 / Affects
ent_896f0b3d2db47ea0,ent_0eb2fd5e52867fda,POWERS,rel_620c534b7e86cba7,蓄电池组,电源装置,设备部件,设备部件,供电,供电,供电,构成,"[""构成""]",构成,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[361],361,POWERS,供电,Powers,供电 / Powers
ent_896f0b3d2db47ea0,ent_10991af01325c6f0,POWERS,rel_8f844b855fb2dafe,蓄电池组,船舶电力系统,设备部件,电气系统,供电,供电,供电,产生,"[""产生""]",产生,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""电气系统""}",[371],371,POWERS,供电,Powers,供电 / Powers
ent_8a24e9ec50f00b8f,ent_fb845877d636e91d,TARGETS,rel_43b2894697238139,稳压检查,控制系统电源,作业活动,电气系统,针对,针对,针对,进行稳压检查,"[""进行稳压检查""]",进行稳压检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""电气系统""}",[382],382,TARGETS,针对,Targets,针对 / Targets
ent_8a276cec24c6493b,ent_75bd8b7f07405d67,TARGETS,rel_9270b4d9fb75c6dc,轴承更换,轴承,作业活动,设备部件,针对,针对,针对,轴承更换,"[""轴承更换""]",轴承更换,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[378],378,TARGETS,针对,Targets,针对 / Targets
ent_8a276cec24c6493b,ent_bea746e7d87328af,FOLLOWS,rel_5e1094aee4ad6b4e,轴承更换,典型电气设备专项管理与维修,作业活动,规范程序,遵循,遵循,遵循,第十四章典型电气设备专项管理与维修,"[""第十四章典型电气设备专项管理与维修""]",第十四章典型电气设备专项管理与维修,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""遵循"", ""relation_key"": ""遵循"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""规范程序""}",[378],378,FOLLOWS,遵循,Follows,遵循 / Follows
ent_8b323f4bc2982dc0,ent_7a16b060298cbe05,CAUSES,rel_c2d7e0d97b66c9f8,AVR 故障,励磁系统异常,原因因素,故障异常,导致,导致,导致,可能成因,"[""可能成因""]",可能成因,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[367],367,CAUSES,导致,Causes,导致 / Causes
ent_8b945436c5363b20,ent_9c5d3aac9bf74fa3,POWERS,rel_bc66019cbfd9cb9c,PMS,备用发电机,设备部件,设备部件,供电,供电,供电,PMS...启动备用发电机,"[""PMS...启动备用发电机""]",PMS...启动备用发电机,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[375],375,POWERS,供电,Powers,供电 / Powers
ent_8c7da409eb086c7b,ent_c3981868a8208a6e,MEASURES,rel_eadf42f9066ef077,同步检测装置,相位角差,设备部件,监测指标,监测,监测,监测,监测相位角,"[""监测相位角""]",监测相位角,,unmapped,null,[375],375,MEASURES,监测,Measures,监测 / Measures
ent_8d0a465b9f74a315,ent_507d440bf44a9827,EXECUTES,rel_dd9e584f68151eb0,大管轮,工作许可（PTW-Permit toWork),岗位,作业活动,执行,执行,执行,必须获得...许可,"[""必须获得...许可""]",必须获得...许可,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""执行"", ""relation_key"": ""执行"", ""source_entity_type"": ""岗位"", ""target_entity_type"": ""作业活动""}",[377],377,EXECUTES,执行,Executes,执行 / Executes
ent_8d36f2ad6d19dbce,ent_10991af01325c6f0,POWERS,rel_8f59fb197541b2ba,甲板机械,船舶电力系统,设备部件,电气系统,供电,供电,供电,消耗电能,"[""消耗电能""]",消耗电能,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""电气系统""}",[371],371,POWERS,供电,Powers,供电 / Powers
ent_8d5652baa4177272,ent_79f2257dd16228a2,SUPERVISES,rel_9b0f76425e8f74c6,持证人员,监护,岗位,作业活动,监督,监督,监督,一人监护,"[""一人监护""]",一人监护,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监督"", ""relation_key"": ""监督"", ""source_entity_type"": ""岗位"", ""target_entity_type"": ""作业活动""}",[368],368,SUPERVISES,监督,Supervises,监督 / Supervises
ent_8d5652baa4177272,ent_a2ac402539d9e1c3,EXECUTES,rel_7c1fd7e42a49f7ab,持证人员,操作,岗位,作业活动,执行,执行,执行,一人操作,"[""一人操作""]",一人操作,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""执行"", ""relation_key"": ""执行"", ""source_entity_type"": ""岗位"", ""target_entity_type"": ""作业活动""}",[368],368,EXECUTES,执行,Executes,执行 / Executes
ent_8d65704c2ae5475e,ent_eeb04b5eaa8d3f39,TARGETS,rel_0e2ddc894dba1fbe,断路器动作测试,断路器,作业活动,设备部件,针对,针对,针对,测试,"[""测试""]",测试,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[364],364,TARGETS,针对,Targets,针对 / Targets
ent_8dae2dfaa36aa583,ent_7bda816b710c1e96,POWERS,rel_e68c6efdd10dc0d2,碳刷,发电机,设备部件,设备部件,供电,供电,供电,发电机...碳刷,"[""发电机...碳刷""]",发电机...碳刷,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[377],377,POWERS,供电,Powers,供电 / Powers
ent_8dc4240595b0bd7b,ent_4e3aefd701747908,COMPLIES_WITH,rel_6866bc130701ed32,高压岸电系统,碳减排标准,电气系统,规范程序,符合,符合,符合,符合,"[""符合""]",符合,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""符合"", ""relation_key"": ""符合"", ""source_entity_type"": ""电气系统"", ""target_entity_type"": ""规范程序""}",[372],372,COMPLIES_WITH,符合,Complies With,符合 / Complies With
ent_8deff4943f31febb,ent_e92d9ec31aff3d2a,TARGETS,rel_9880e9f683d65570,机械本体检查,执行器,作业活动,设备部件,针对,针对,针对,检查...是否存在,"[""检查...是否存在""]",检查...是否存在,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[383],383,TARGETS,针对,Targets,针对 / Targets
ent_8ebac0a471c9e585,ent_27c9838e0d497554,MEASURES,rel_f564d06cb1047deb,自动化控制系统,锅炉水位,电气系统,监测指标,监测,监测,监测,监控,"[""监控""]",监控,,unmapped,null,[361],361,MEASURES,监测,Measures,监测 / Measures
ent_8ebac0a471c9e585,ent_2ca714d359c5b46e,MEASURES,rel_f924e834663d5c27,自动化控制系统,火灾报警,电气系统,监测指标,监测,监测,监测,监控,"[""监控""]",监控,,unmapped,null,[361],361,MEASURES,监测,Measures,监测 / Measures
ent_8ec7941041e9a04b,ent_7fda27412f700836,CAUSES,rel_d27c4f29f8b195fb,环境湿度过高,绝缘下降,原因因素,故障异常,导致,导致,导致,可能成因,"[""可能成因""]",可能成因,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[367],367,CAUSES,导致,Causes,导致 / Causes
ent_8ee8c5a822ad47b2,ent_e0a0b63ca451e226,CAUSES,rel_5525db4fb8143167,继电器损坏,输出不动作,原因因素,故障异常,导致,导致,导致,可能为,"[""可能为""]",可能为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[382],382,CAUSES,导致,Causes,导致 / Causes
ent_8f0fcd1323a5088c,ent_64d263e9c128117e,PREVENTS,rel_cd243a8bf1ec58bd,清洁,重复故障,作业活动,故障异常,预防,预防,预防,造成...重复故障,"[""造成...重复故障""]",造成...重复故障,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""预防"", ""relation_key"": ""预防"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""故障异常""}",[384],384,PREVENTS,预防,Prevents,预防 / Prevents
ent_8f0fcd1323a5088c,ent_6533e8f57ac3b378,HANDLES,rel_f8db6663f409dcba,清洁,绝缘降低 (接地),作业活动,故障异常,处理,处理,处理,处理措施,"[""处理措施""]",处理措施,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""故障异常""}",[377],377,HANDLES,处理,Handles,处理 / Handles
ent_90c6627a4bbb5bd3,ent_04162d124aa240d8,MEASURES,rel_b150ef4ae23ee855,故障诊断,压力,作业活动,监测指标,监测,监测,监测,监测,"[""监测""]",监测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[382],382,MEASURES,监测,Measures,监测 / Measures
ent_90c6627a4bbb5bd3,ent_2020c85fcd6421cf,HANDLES,rel_7713e5d6554b6f4b,故障诊断,输入信号异常,作业活动,故障异常,处理,处理,处理,故障诊断,"[""故障诊断""]",故障诊断,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""故障异常""}",[382],382,HANDLES,处理,Handles,处理 / Handles
ent_90c6627a4bbb5bd3,ent_22d27e0c7150046f,HANDLES,rel_afbcfc436ea9068e,故障诊断,程序逻辑异常,作业活动,故障异常,处理,处理,处理,故障诊断,"[""故障诊断""]",故障诊断,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""故障异常""}",[382],382,HANDLES,处理,Handles,处理 / Handles
ent_90c6627a4bbb5bd3,ent_4404b158810afd9d,MEASURES,rel_67f7a34965548308,故障诊断,液位,作业活动,监测指标,监测,监测,监测,监测,"[""监测""]",监测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[382],382,MEASURES,监测,Measures,监测 / Measures
ent_90c6627a4bbb5bd3,ent_88f7201aa78d2b83,HANDLES,rel_962f09cf34dcb21e,故障诊断,模块掉线,作业活动,故障异常,处理,处理,处理,故障诊断,"[""故障诊断""]",故障诊断,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""故障异常""}",[382],382,HANDLES,处理,Handles,处理 / Handles
ent_90c6627a4bbb5bd3,ent_a56b62d908bc2190,MEASURES,rel_b89a78ebbd7ae02a,故障诊断,转速,作业活动,监测指标,监测,监测,监测,监测,"[""监测""]",监测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[382],382,MEASURES,监测,Measures,监测 / Measures
ent_90c6627a4bbb5bd3,ent_cdda0d7b6d1a88b1,MEASURES,rel_3a59d7c15693ac91,故障诊断,温度,作业活动,监测指标,监测,监测,监测,监测,"[""监测""]",监测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[382],382,MEASURES,监测,Measures,监测 / Measures
ent_90c6627a4bbb5bd3,ent_e0a0b63ca451e226,HANDLES,rel_387c478912d4783c,故障诊断,输出不动作,作业活动,故障异常,处理,处理,处理,故障诊断,"[""故障诊断""]",故障诊断,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""故障异常""}",[382],382,HANDLES,处理,Handles,处理 / Handles
ent_90fb0e8af5f06a74,ent_21fba40a815664f0,APPLIES_TO,rel_712ef1a8ff5e6367,超级电容,储能系统,备件耗材,设备部件,适用于,适用于,适用于,构成,"[""构成""]",构成,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""适用于"", ""relation_key"": ""适用于"", ""source_entity_type"": ""备件耗材"", ""target_entity_type"": ""设备部件""}",[361],361,APPLIES_TO,适用于,Applies To,适用于 / Applies To
ent_91990b0b44cbcfe4,ent_1c13d7caae982918,CAUSES,rel_d783ad2b342cd23e,联锁逻辑异常,接触器频繁吸合释放,原因因素,故障异常,导致,导致,导致,与...有关,"[""与...有关""]",与...有关,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[383],383,CAUSES,导致,Causes,导致 / Causes
ent_922af802d62cd2e8,ent_96c2a6e21c5b95a6,CAUSES,rel_b1996ec92c6dda9c,连接松动,单体电压异常,原因因素,故障异常,导致,导致,导致,由...引起,"[""由...引起""]",由...引起,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[379],379,CAUSES,导致,Causes,导致 / Causes
ent_92e713b3cc08d362,ent_603a9083f86ab059,HAS_DIAGNOSTIC_INDICATOR,rel_2afa0a1af3ddbeff,绝缘电阻下降,绝缘电阻,故障异常,监测指标,诊断指标,诊断指标,诊断指标,绝缘电阻下降,"[""绝缘电阻下降""]",绝缘电阻下降,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""诊断指标"", ""relation_key"": ""诊断指标"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""监测指标""}",[381],381,HAS_DIAGNOSTIC_INDICATOR,诊断指标,Has Diagnostic Indicator,诊断指标 / Has Diagnostic Indicator
ent_92e713b3cc08d362,ent_ddbeddab65cd8e1c,AFFECTS,rel_783581381b33a3ba,绝缘电阻下降,重要回路,故障异常,电气系统,影响,影响,影响,重要回路的绝缘电阻下降,"[""重要回路的绝缘电阻下降""]",重要回路的绝缘电阻下降,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""电气系统""}",[381],381,AFFECTS,影响,Affects,影响 / Affects
ent_930c5e3ca1090d2a,ent_aa85cf01145fd80a,CAUSES,rel_d3eecc3ed9a0f798,维护监督不足,全船失电,原因因素,故障异常,导致,导致,导致,揭示了...双重问题,"[""揭示了...双重问题""]",揭示了...双重问题,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[368],368,CAUSES,导致,Causes,导致 / Causes
ent_937508f7654f3ab0,ent_aa85cf01145fd80a,CAUSES,rel_378f340ef90ff17f,未采取防护措施,全船失电,原因因素,故障异常,导致,导致,导致,维修过程中未采取防护措施，暴露了...导致,"[""维修过程中未采取防护措施，暴露了...导致""]",维修过程中未采取防护措施，暴露了...导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[368],368,CAUSES,导致,Causes,导致 / Causes
ent_93bca80ace2de42c,ent_243f5e26d45fa693,AFFECTS,rel_c27a052a1bc37a92,灯具不亮,照明系统,故障异常,电气系统,影响,影响,影响,关系到,"[""关系到""]",关系到,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""电气系统""}",[380],380,AFFECTS,影响,Affects,影响 / Affects
ent_9441205b5ab7cab7,ent_54b7a158611f1c8b,CAUSES,rel_a067b559226356dd,导体松动,局部过热,原因因素,故障异常,导致,导致,导致,因...所致,"[""因...所致""]",因...所致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[381],381,CAUSES,导致,Causes,导致 / Causes
ent_95e07fcee872b49e,ent_9dc26fd4c5d39080,AFFECTS,rel_fa2a5c9b4d6f07bc,PMS 逻辑死锁,主配电板,故障异常,电气系统,影响,影响,影响,复杂故障 (如 PMS 逻辑死锁),"[""复杂故障 (如 PMS 逻辑死锁)""]",复杂故障 (如 PMS 逻辑死锁),,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""电气系统""}",[378],378,AFFECTS,影响,Affects,影响 / Affects
ent_96a502e61653f60b,ent_a4a9c3043b20f0f9,MEASURES,rel_d31f7f529a4fe203,红外测温,轴承位过热,作业活动,故障异常,监测,监测,监测,用红外测温仪发现,"[""用红外测温仪发现""]",用红外测温仪发现,,unmapped,null,[378],378,MEASURES,监测,Measures,监测 / Measures
