relationship_id,neo4j_rel_type,source_entity_id,target_entity_id,source,target,source_role,target_role,relation_key,canonical_type,type,raw_type,raw_types_json,raw_types_pipe,description,normalization_status,matched_schema_json,source_chunk_ids_json,source_chunk_ids_pipe,canonical_type_en,display_type_zh,display_type_en,display_type_bilingual
rel_279206686f0e57e1,REL_9899E5D4D0,ent_62e19b4709750079,ent_d829adbd3e004f09,松动,主机结构稳定性下降,故障/异常,故障/异常,导致,导致,导致,因...导致,"[""因...导致""]",因...导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""故障/异常"", ""target_entity_type"": ""故障/异常""}",[355],355,CAUSES,导致,Causes,导致 / Causes
rel_a094e5ac3bfbdc4a,REL_523E40A074,ent_63c2895e005f7d0f,ent_47c1709c3f5991fa,拉痕检测,拉痕,检验/试验,故障/异常,发现,发现,发现,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发现"", ""relation_key"": ""发现"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""故障/异常""}",[333],333,DISCOVERS,发现,Discovers,发现 / Discovers
rel_a5a119e6f1879cc1,REL_B3FF0C7392,ent_63c2895e005f7d0f,ent_dffe3a34eaf57fdf,拉痕检测,气缸套,检验/试验,设备对象,检测,检测,检测,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[333],333,INSPECTS,检测,Inspects,检测 / Inspects
rel_8cc0f9f9ac9a7498,REL_93D4786288,ent_64390f93af3f333a,ent_5bc9c1bcf2fd9ffd,内部审核,维修方案,维修活动,文件,针对,针对,针对,审核方案,"[""审核方案""]",审核方案,,unmapped,null,[337],337,TARGETS,针对,Targets,针对 / Targets
rel_b9109026859f7185,REL_C11219E27C,ent_64390f93af3f333a,ent_85eee71ff854bcb5,内部审核,船方确认,维修活动,维修活动,前置于,前置于,前置于,通过后...提交,"[""通过后...提交""]",通过后...提交,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""前置于"", ""relation_key"": ""前置于"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""维修活动""}",[337],337,PRECEDES,前置于,Precedes,前置于 / Precedes
rel_b878005f6c5d21e6,REL_B3FF0C7392,ent_64a47d132d1efaf0,ent_3b2531769a42f74c,磨损量检测,曲轴,检验/试验,设备对象,检测,检测,检测,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[333],333,INSPECTS,检测,Inspects,检测 / Inspects
rel_1061e70bf11bd02f,REL_B3FF0C7392,ent_64a47d132d1efaf0,ent_65a08010602d8664,磨损量检测,气阀,检验/试验,设备对象,检测,检测,检测,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[333],333,INSPECTS,检测,Inspects,检测 / Inspects
rel_3eac0bbfd4b611dd,REL_B3FF0C7392,ent_64a47d132d1efaf0,ent_98914677eceae031,磨损量检测,阀座,检验/试验,设备对象,检测,检测,检测,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[333],333,INSPECTS,检测,Inspects,检测 / Inspects
rel_1963f13ce6c44445,REL_B3FF0C7392,ent_64a47d132d1efaf0,ent_cbe10344992e43d6,磨损量检测,活塞组件,检验/试验,设备对象,检测,检测,检测,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[333],333,INSPECTS,检测,Inspects,检测 / Inspects
rel_f1ab7a883cfd3505,REL_B3FF0C7392,ent_64a47d132d1efaf0,ent_dffe3a34eaf57fdf,磨损量检测,气缸套,检验/试验,设备对象,检测,检测,检测,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[333],333,INSPECTS,检测,Inspects,检测 / Inspects
rel_8f4ce82ec8ba06e8,REL_B3FF0C7392,ent_64a47d132d1efaf0,ent_e61e5e23e63c52ee,磨损量检测,轴瓦,检验/试验,设备对象,检测,检测,检测,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[333],333,INSPECTS,检测,Inspects,检测 / Inspects
rel_cf2160a9701f72c2,REL_93D4786288,ent_65eaf2525b52d7fe,ent_fbb5bb0df9f01f50,参数监控,船舶主机,维修活动,设备对象,针对,针对,针对,日常的...,"[""日常的...""]",日常的...,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[355],355,TARGETS,针对,Targets,针对 / Targets
rel_cfe8e3008609b12f,REL_D984D98F05,ent_66838a252be22a87,ent_5bc9c1bcf2fd9ffd,维修作业进度计划,维修方案,文件,文件,依据,依据,依据,制定...计划,"[""制定...计划""]",制定...计划,,unmapped,null,[337],337,BASED_ON,依据,Based On,依据 / Based On
rel_2005c97d50b3f65d,REL_9899E5D4D0,ent_668dceee153e9006,ent_01eb22edd7bc3c8a,缸头安全阀起跳,驱动泵上的安全阀起跳,故障/异常,故障/异常,导致,导致,导致,甚至导致,"[""甚至导致""]",甚至导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""故障/异常"", ""target_entity_type"": ""故障/异常""}",[352],352,CAUSES,导致,Causes,导致 / Causes
rel_e8948c0ebfec5ff9,REL_9899E5D4D0,ent_668dceee153e9006,ent_55b73840218a0c1c,缸头安全阀起跳,高压油管暴振,故障/异常,故障/异常,导致,导致,导致,甚至导致,"[""甚至导致""]",甚至导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""故障/异常"", ""target_entity_type"": ""故障/异常""}",[352],352,CAUSES,导致,Causes,导致 / Causes
rel_9bcfad4f2fc427bc,REL_D9C32A4C3D,ent_68e3bcb7c24ddfd7,ent_05b1cc520d21f7b7,排气总管,集气箱,设备对象,设备对象,未知,未知,未知,成了,"[""成了""]",成了,,unmapped,null,[358],358,UNKNOWN_RELATION,未知,Unknown Relation,未知 / Unknown Relation
rel_94668af2110998a7,REL_9899E5D4D0,ent_68ecd6c8e457afbc,ent_bc83e9e3d0e05d04,剧烈振动,剧烈振动受损,原因/影响因素,故障/异常,导致,导致,导致,因...受损,"[""因...受损""]",因...受损,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因/影响因素"", ""target_entity_type"": ""故障/异常""}",[352],352,CAUSES,导致,Causes,导致 / Causes
rel_78bfdba48bb6a5f7,REL_D984D98F05,ent_69b6cb712a7114e2,ent_1cc1550e042236db,维修资料核查,故障勘验报告,维修活动,文件,依据,依据,依据,包括,"[""包括""]",包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""依据"", ""relation_key"": ""依据"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""文件""}",[346],346,BASED_ON,依据,Based On,依据 / Based On
rel_d18d6c1c478e2258,REL_D984D98F05,ent_69b6cb712a7114e2,ent_2fb804b5add0e69a,维修资料核查,工序检验记录,维修活动,文件,依据,依据,依据,包括,"[""包括""]",包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""依据"", ""relation_key"": ""依据"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""文件""}",[346],346,BASED_ON,依据,Based On,依据 / Based On
rel_73082e6f025ca547,REL_D984D98F05,ent_69b6cb712a7114e2,ent_5bc9c1bcf2fd9ffd,维修资料核查,维修方案,维修活动,文件,依据,依据,依据,包括,"[""包括""]",包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""依据"", ""relation_key"": ""依据"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""文件""}",[346],346,BASED_ON,依据,Based On,依据 / Based On
rel_15c834b87b37217e,REL_D984D98F05,ent_69b6cb712a7114e2,ent_5e9c8c79230fd8fa,维修资料核查,焊接记录,维修活动,文件,依据,依据,依据,包括,"[""包括""]",包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""依据"", ""relation_key"": ""依据"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""文件""}",[346],346,BASED_ON,依据,Based On,依据 / Based On
rel_76c990473a0bd0ce,REL_D984D98F05,ent_69b6cb712a7114e2,ent_63bfd96f2ed3e6f5,维修资料核查,调试记录,维修活动,文件,依据,依据,依据,包括,"[""包括""]",包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""依据"", ""relation_key"": ""依据"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""文件""}",[346],346,BASED_ON,依据,Based On,依据 / Based On
rel_894444f54a3329f1,REL_D984D98F05,ent_69b6cb712a7114e2,ent_921c25e0304d02ea,维修资料核查,备件合格证明,维修活动,文件,依据,依据,依据,包括,"[""包括""]",包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""依据"", ""relation_key"": ""依据"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""文件""}",[346],346,BASED_ON,依据,Based On,依据 / Based On
rel_678f7bd7790b3ce6,REL_D984D98F05,ent_69b6cb712a7114e2,ent_aadb4b723b991ea4,维修资料核查,无损检测报告,维修活动,文件,依据,依据,依据,包括,"[""包括""]",包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""依据"", ""relation_key"": ""依据"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""文件""}",[346],346,BASED_ON,依据,Based On,依据 / Based On
rel_461fe4093ab44a50,REL_D984D98F05,ent_69b6cb712a7114e2,ent_e40d0f8eb9fc786f,维修资料核查,尺寸测量记录,维修活动,文件,依据,依据,依据,包括,"[""包括""]",包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""依据"", ""relation_key"": ""依据"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""文件""}",[346],346,BASED_ON,依据,Based On,依据 / Based On
rel_d7780313fa0d71b2,REL_93D4786288,ent_69ba98a7a143251d,ent_088a9b6c600f4792,启动操作规范,启动燃烧系统,维修活动,设备对象,针对,针对,针对,围绕...开展,"[""围绕...开展""]",围绕...开展,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[351],351,TARGETS,针对,Targets,针对 / Targets
rel_2b0411ec03a0c587,REL_C87CBD5FC8,ent_69ba98a7a143251d,ent_5706333c768c4ae5,启动操作规范,启动空气系统的压力,维修活动,参数/指标,监控,监控,监控,保障...稳定,"[""保障...稳定""]",保障...稳定,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监控"", ""relation_key"": ""监控"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""参数/指标""}",[351],351,MONITORS,监控,Monitors,监控 / Monitors
rel_75216f0fee6e5dcd,REL_C87CBD5FC8,ent_69ba98a7a143251d,ent_75991dcaa39014f2,启动操作规范,冷却水温差,维修活动,参数/指标,监控,监控,监控,严格控制,"[""严格控制""]",严格控制,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监控"", ""relation_key"": ""监控"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""参数/指标""}",[351],351,MONITORS,监控,Monitors,监控 / Monitors
rel_91d131788035012b,REL_B3FF0C7392,ent_69c5a1bcb7c7e502,ent_bdf3287d1442caef,冷却腔密封性检测,气缸盖,检验/试验,设备对象,检测,检测,检测,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[333],333,INSPECTS,检测,Inspects,检测 / Inspects
rel_6700570b80e69af8,REL_B3FF0C7392,ent_69c5a1bcb7c7e502,ent_f50bdeb838dc6063,冷却腔密封性检测,冷却系统,检验/试验,设备对象,检测,检测,检测,针对...检测,"[""针对...检测""]",针对...检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[331],331,INSPECTS,检测,Inspects,检测 / Inspects
rel_203b479773af3a26,REL_9899E5D4D0,ent_6b556a789a8827dd,ent_083868f736c53d4e,含金属碎屑,内部磨损故障,原因/影响因素,故障/异常,导致,导致,导致,如...辅助判断,"[""如...辅助判断""]",如...辅助判断,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因/影响因素"", ""target_entity_type"": ""故障/异常""}",[330],330,CAUSES,导致,Causes,导致 / Causes
rel_3185b4887bfed468,REL_9899E5D4D0,ent_6bd2e77483563619,ent_7c20afeca6782412,加工工艺缺陷,裂损,原因/影响因素,故障/异常,导致,导致,导致,原因包括,"[""原因包括""]",原因包括,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因/影响因素"", ""target_entity_type"": ""故障/异常""}",[353],353,CAUSES,导致,Causes,导致 / Causes
rel_55bc9db96e628b52,REL_C11219E27C,ent_6c374492d0e4aa06,ent_fd74b9bda2e1ff42,非解体勘验,解体式故障勘验,维修活动,维修活动,前置于,前置于,前置于,无法...时，需...,"[""无法...时，需...""]",无法...时，需...,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""前置于"", ""relation_key"": ""前置于"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""维修活动""}",[332],332,PRECEDES,前置于,Precedes,前置于 / Precedes
rel_a66e7c8169b911a5,REL_BD64B73930,ent_6e0a39cbee061235,ent_0f955f2a076b7afb,技术与安全二次交底,管控措施,维修活动,维修工艺/措施,采用维修工艺,采用维修工艺,采用维修工艺,重申,"[""重申""]",重申,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用维修工艺"", ""relation_key"": ""采用维修工艺"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""维修工艺/措施""}",[339],339,USES_REPAIR_PROCESS,采用维修工艺,Uses Repair Process,采用维修工艺 / Uses Repair Process
rel_3827a3291341c439,REL_C87CBD5FC8,ent_6e0a39cbee061235,ent_36a7506d56c7d210,技术与安全二次交底,工艺参数,维修活动,参数/指标,监控,监控,监控,重申,"[""重申""]",重申,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监控"", ""relation_key"": ""监控"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""参数/指标""}",[339],339,MONITORS,监控,Monitors,监控 / Monitors
rel_7e6058390cbf36a8,REL_C87CBD5FC8,ent_6e0a39cbee061235,ent_491cff066a31aab7,技术与安全二次交底,质量标准,维修活动,参数/指标,监控,监控,监控,重申,"[""重申""]",重申,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监控"", ""relation_key"": ""监控"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""参数/指标""}",[339],339,MONITORS,监控,Monitors,监控 / Monitors
rel_424123ab551f64b4,REL_C87CBD5FC8,ent_6e0a39cbee061235,ent_8f8929761ee57015,技术与安全二次交底,风险点,维修活动,故障/异常,监控,监控,监控,重申,"[""重申""]",重申,,unmapped,null,[339],339,MONITORS,监控,Monitors,监控 / Monitors
rel_6b6a875f522a28d4,REL_93D4786288,ent_6e0a39cbee061235,ent_a23e92df5c4ca457,技术与安全二次交底,作业班组,维修活动,责任主体,针对,针对,针对,对...进行,"[""对...进行""]",对...进行,,unmapped,null,[339],339,TARGETS,针对,Targets,针对 / Targets
rel_39568bfbd52a1411,REL_D9B0234874,ent_6e5720a40f96059a,ent_35d6d2c9ef759531,关键检验项目,船级社验船师,检验/试验,责任主体,见证,见证,见证,通知...现场见证,"[""通知...现场见证""]",通知...现场见证,,unmapped,null,[343],343,WITNESSES,见证,Witnesses,见证 / Witnesses
rel_7bc7e14ff1945526,REL_D9B0234874,ent_6e5720a40f96059a,ent_500b7c4b28766f7b,关键检验项目,船方代表,检验/试验,责任主体,见证,见证,见证,通知...现场见证,"[""通知...现场见证""]",通知...现场见证,,unmapped,null,[343],343,WITNESSES,见证,Witnesses,见证 / Witnesses
rel_53ca04c398667dc6,REL_9899E5D4D0,ent_6fd9d9f5ecb710bc,ent_5c8fdfc7dff6ba20,异常情况,勘验报告,故障/异常,文件,导致,导致,导致,与...不符,"[""与...不符""]",与...不符,,unmapped,null,[339],339,CAUSES,导致,Causes,导致 / Causes
rel_6c60b2c1a83faccf,REL_B3FF0C7392,ent_7020e48f70d0c799,ent_bb083028173ba6c1,系泊试验,柴油机,检验/试验,设备对象,检测,检测,检测,测试柴油机,"[""测试柴油机""]",测试柴油机,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[348],348,INSPECTS,检测,Inspects,检测 / Inspects
rel_2a18774b71c9ac2b,REL_6931BB1DA1,ent_70dbbc39b692ab24,ent_362f1de596f9811c,备件更换进场检验,备件进场检验报告,检验/试验,文件,产出,产出,产出,出具,"[""出具""]",出具,,unmapped,null,[344],344,PRODUCES,产出,Produces,产出 / Produces
rel_e56bbab07ebd8198,REL_FEA281029C,ent_71501925298d6c89,ent_160d6ce6359e8904,控制冷却水温差,缸盖,维修工艺/措施,设备对象,适用于,适用于,适用于,控制...规避缸盖裂损,"[""控制...规避缸盖裂损""]",控制...规避缸盖裂损,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""适用于"", ""relation_key"": ""适用于"", ""source_entity_type"": ""维修工艺/措施"", ""target_entity_type"": ""设备对象""}",[353],353,APPLIES_TO,适用于,Applies To,适用于 / Applies To
rel_17c63e7aeca2f4ba,REL_9263E46A01,ent_71501925298d6c89,ent_7c20afeca6782412,控制冷却水温差,裂损,维修工艺/措施,故障/异常,处理,处理,处理,规避...故障,"[""规避...故障""]",规避...故障,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""维修工艺/措施"", ""target_entity_type"": ""故障/异常""}",[353],353,HANDLES,处理,Handles,处理 / Handles
rel_fda1d6c07cca4983,REL_93D4786288,ent_75b262b047dab291,ent_b0db14bba8a0f683,定期检查扫气箱的清洁度,扫气箱,维修活动,设备对象,针对,针对,针对,检查...清洁度,"[""检查...清洁度""]",检查...清洁度,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[352],352,TARGETS,针对,Targets,针对 / Targets
rel_bc62c0b1361144fc,REL_BD64B73930,ent_760b5fec879709f3,ent_2b41b9ac0035be71,气缸盖裂纹焊补,焊接修复,维修活动,维修工艺/措施,采用维修工艺,采用维修工艺,采用维修工艺,如...（属于）,"[""如...（属于）""]",如...（属于）,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用维修工艺"", ""relation_key"": ""采用维修工艺"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""维修工艺/措施""}",[340],340,USES_REPAIR_PROCESS,采用维修工艺,Uses Repair Process,采用维修工艺 / Uses Repair Process
rel_b37229e75a748575,REL_C11219E27C,ent_760b5fec879709f3,ent_4749edb69225c5f2,气缸盖裂纹焊补,焊后热处理,维修活动,维修活动,前置于,前置于,前置于,焊后,"[""焊后""]",焊后,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""前置于"", ""relation_key"": ""前置于"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""维修活动""}",[340],340,PRECEDES,前置于,Precedes,前置于 / Precedes
rel_bb15348925234f08,REL_6931BB1DA1,ent_760b5fec879709f3,ent_5e9c8c79230fd8fa,气缸盖裂纹焊补,焊接记录,维修活动,文件,产出,产出,产出,归档留存,"[""归档留存""]",归档留存,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""产出"", ""relation_key"": ""产出"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""文件""}",[340],340,PRODUCES,产出,Produces,产出 / Produces
rel_f48aea0420169640,REL_6931BB1DA1,ent_760b5fec879709f3,ent_aadb4b723b991ea4,气缸盖裂纹焊补,无损检测报告,维修活动,文件,产出,产出,产出,归档留存,"[""归档留存""]",归档留存,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""产出"", ""relation_key"": ""产出"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""文件""}",[340],340,PRODUCES,产出,Produces,产出 / Produces
rel_826cae76e2da20f8,REL_D984D98F05,ent_760b5fec879709f3,ent_bfd5e92bf46680de,气缸盖裂纹焊补,焊接工艺规程 (WPS),维修活动,文件,依据,依据,依据,按照...操作,"[""按照...操作""]",按照...操作,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""依据"", ""relation_key"": ""依据"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""文件""}",[340],340,BASED_ON,依据,Based On,依据 / Based On
rel_3cb27642ba250f70,REL_C11219E27C,ent_760b5fec879709f3,ent_ee36c2c33eaf96f8,气缸盖裂纹焊补,焊前预热,维修活动,维修活动,前置于,前置于,前置于,焊前,"[""焊前""]",焊前,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""前置于"", ""relation_key"": ""前置于"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""维修活动""}",[340],340,PRECEDES,前置于,Precedes,前置于 / Precedes
rel_fa16db92d6d42883,REL_B1BABCEF8C,ent_760b5fec879709f3,ent_fdb8078211aca23c,气缸盖裂纹焊补,无损检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,进行,"[""进行""]",进行,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[340],340,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
rel_b7200462021df260,REL_9263E46A01,ent_76cb921e7b776c05,ent_0f35ce8cb5000544,修复密封不良的接合面,接合面密封性能差,维修工艺/措施,故障/异常,处理,处理,处理,规避结构故障,"[""规避结构故障""]",规避结构故障,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""维修工艺/措施"", ""target_entity_type"": ""故障/异常""}",[354],354,HANDLES,处理,Handles,处理 / Handles
rel_6b6cf113ab4daa12,REL_93D4786288,ent_77e087269a8f56e0,ent_1b0257665ef87ad3,准备工具设备,样品取样容器,维修活动,设备对象,针对,针对,针对,准备,"[""准备""]",准备,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[330],330,TARGETS,针对,Targets,针对 / Targets
rel_8468cbe7c2f2ff66,REL_93D4786288,ent_77e087269a8f56e0,ent_234693db94b2cd02,准备工具设备,检测工具,维修活动,设备对象,针对,针对,针对,准备,"[""准备""]",准备,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[330],330,TARGETS,针对,Targets,针对 / Targets
rel_bcc9b9e516fa924e,REL_93D4786288,ent_77e087269a8f56e0,ent_61a92dfa5fe90705,准备工具设备,影像记录设备,维修活动,设备对象,针对,针对,针对,准备,"[""准备""]",准备,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[330],330,TARGETS,针对,Targets,针对 / Targets
rel_4e280053645c129e,REL_93D4786288,ent_77e087269a8f56e0,ent_9f05646177e7187a,准备工具设备,专用拆装工具,维修活动,设备对象,针对,针对,针对,准备,"[""准备""]",准备,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[330],330,TARGETS,针对,Targets,针对 / Targets
rel_e5708d9483d60055,REL_9899E5D4D0,ent_78f35fa7fce3f3b7,ent_1f77fa960d86952a,单缸超负荷,缸内燃烧工况异常,原因/影响因素,故障/异常,导致,导致,导致,防止...导致,"[""防止...导致""]",防止...导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因/影响因素"", ""target_entity_type"": ""故障/异常""}",[351],351,CAUSES,导致,Causes,导致 / Causes
rel_8959249c32619fab,REL_9899E5D4D0,ent_78f35fa7fce3f3b7,ent_fd63d410e15e0b12,单缸超负荷,缸套与活塞过热,原因/影响因素,故障/异常,导致,导致,导致,导致,"[""导致""]",导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因/影响因素"", ""target_entity_type"": ""故障/异常""}",[354],354,CAUSES,导致,Causes,导致 / Causes
rel_8b0d85cc3c366bb9,REL_D984D98F05,ent_7b4e0ce31df55db0,ent_a17aa421ba25808d,特种作业人员,资格证书,责任主体,文件,依据,依据,依据,持有,"[""持有""]",持有,,unmapped,null,[338],338,BASED_ON,依据,Based On,依据 / Based On
rel_5c5562fca04acc65,REL_523E40A074,ent_7bfd714ad06bd4de,ent_3f45ede2e3b07a7d,二次全面检测,故障程度,检验/试验,参数/指标,发现,发现,发现,确认,"[""确认""]",确认,,unmapped,null,[339],339,DISCOVERS,发现,Discovers,发现 / Discovers
rel_4016a31ef699fd45,REL_523E40A074,ent_7bfd714ad06bd4de,ent_b810b17de47e7d98,二次全面检测,检测数据,检验/试验,参数/指标,发现,发现,发现,复核,"[""复核""]",复核,,unmapped,null,[339],339,DISCOVERS,发现,Discovers,发现 / Discovers
rel_eb2e70a655b4eacd,REL_9899E5D4D0,ent_7c20afeca6782412,ent_b474fbc1898b57ad,裂损,系统性故障,故障/异常,故障/异常,导致,导致,导致,引发,"[""引发""]",引发,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""故障/异常"", ""target_entity_type"": ""故障/异常""}",[355],355,CAUSES,导致,Causes,导致 / Causes
