relationship_id,neo4j_rel_type,source_entity_id,target_entity_id,source,target,source_role,target_role,relation_key,canonical_type,type,raw_type,raw_types_json,raw_types_pipe,description,normalization_status,matched_schema_json,source_chunk_ids_json,source_chunk_ids_pipe,canonical_type_en,display_type_zh,display_type_en,display_type_bilingual
rel_7b99471d2b97d524,REL_9899E5D4D0,ent_8183c160cce72e4e,ent_9581d92e466647e3,焊渣,油泵,原因诱因,元件部件,导致,导致,导致,造成致命损害,"[""造成致命损害""]",造成致命损害,,exact_match,"{""aliases"": [""加速...老化和性能退化""], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""元件部件""}",[393],393,CAUSES,导致,Causes,导致 / Causes
rel_d7eb6ef415f12ec9,REL_9899E5D4D0,ent_8183c160cce72e4e,ent_c417fd5b89527017,焊渣,伺服阀,原因诱因,元件部件,导致,导致,导致,造成致命损害,"[""造成致命损害""]",造成致命损害,,exact_match,"{""aliases"": [""加速...老化和性能退化""], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""元件部件""}",[393],393,CAUSES,导致,Causes,导致 / Causes
rel_4ab2258a9c76c664,REL_9A950C085E,ent_81af71f863dfa3de,ent_183a8fbabdc94561,水分含量,渐进性劣化趋势,监测指标,故障异常,指示,指示,指示,识别,"[""识别""]",识别,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""指示"", ""relation_key"": ""指示"", ""source_entity_type"": ""监测指标"", ""target_entity_type"": ""故障异常""}",[399],399,INDICATES,指示,Indicates,指示 / Indicates
rel_70540abf839ccf5e,REL_FBAF4B891A,ent_81af71f863dfa3de,ent_41365d0ce670a585,水分含量,设备,监测指标,系统设备,反映,反映,反映,掌握,"[""掌握""]",掌握,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""反映"", ""relation_key"": ""反映"", ""source_entity_type"": ""监测指标"", ""target_entity_type"": ""系统设备""}",[399],399,REFLECTS,反映,Reflects,反映 / Reflects
rel_b0d8181b29d5a7b3,REL_FBAF4B891A,ent_81af71f863dfa3de,ent_7a562fbf6b0e6308,水分含量,船舶液压系统,监测指标,系统设备,反映,反映,反映,通过...数据,"[""通过...数据""]",通过...数据,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""反映"", ""relation_key"": ""反映"", ""source_entity_type"": ""监测指标"", ""target_entity_type"": ""系统设备""}",[406],406,REFLECTS,反映,Reflects,反映 / Reflects
rel_3ee9b4b9a58d4460,REL_93D4786288,ent_8207cdcc37a0ee28,ent_d01197d38864f90a,应急决策,船舶液压维护,维护活动,维护活动,针对,针对,针对,针对,"[""针对""]",针对,,unmapped,null,[422],422,TARGETS,针对,Targets,针对 / Targets
rel_84931218972caba2,REL_6ED9EA33F3,ent_82d878e0226330ec,ent_04162d124aa240d8,日检,压力,维护活动,监测指标,监测,监测,监测,针对...进行快速确认,"[""针对...进行快速确认""]",针对...进行快速确认,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""监测指标""}",[414],414,MEASURES,监测,Measures,监测 / Measures
rel_0d7c71fadb703304,REL_6ED9EA33F3,ent_82d878e0226330ec,ent_22e52ccd93eb5fe7,日检,泄漏,维护活动,监测指标,监测,监测,监测,针对...进行快速确认,"[""针对...进行快速确认""]",针对...进行快速确认,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""监测指标""}",[414],414,MEASURES,监测,Measures,监测 / Measures
rel_77ad7d58c7f9790b,REL_6ED9EA33F3,ent_82d878e0226330ec,ent_57443d8772fdb91c,日检,振动,维护活动,监测指标,监测,监测,监测,针对...进行快速确认,"[""针对...进行快速确认""]",针对...进行快速确认,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""监测指标""}",[414],414,MEASURES,监测,Measures,监测 / Measures
rel_1bfed56b85625c5d,REL_6ED9EA33F3,ent_82d878e0226330ec,ent_6aaba72167f78381,日检,油位,维护活动,监测指标,监测,监测,监测,针对...进行快速确认,"[""针对...进行快速确认""]",针对...进行快速确认,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""监测指标""}",[414],414,MEASURES,监测,Measures,监测 / Measures
rel_faf1144e417283f7,REL_6ED9EA33F3,ent_82d878e0226330ec,ent_7d889cedeae6f196,日检,外观,维护活动,监测指标,监测,监测,监测,针对...进行快速确认,"[""针对...进行快速确认""]",针对...进行快速确认,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""监测指标""}",[414],414,MEASURES,监测,Measures,监测 / Measures
rel_0682b2886fa1f41e,REL_6ED9EA33F3,ent_82d878e0226330ec,ent_aae8f0d6a46e2190,日检,噪音,维护活动,监测指标,监测,监测,监测,针对...进行快速确认,"[""针对...进行快速确认""]",针对...进行快速确认,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""监测指标""}",[414],414,MEASURES,监测,Measures,监测 / Measures
rel_cd71a21f69c8e1d3,REL_6ED9EA33F3,ent_82d878e0226330ec,ent_cdda0d7b6d1a88b1,日检,温度,维护活动,监测指标,监测,监测,监测,针对...进行快速确认,"[""针对...进行快速确认""]",针对...进行快速确认,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""监测指标""}",[414],414,MEASURES,监测,Measures,监测 / Measures
rel_bd46b26aa719a248,REL_93D4786288,ent_830f33f0e80d5105,ent_00c98d8d5efdda91,停止泵组运行,液压系统,维护活动,系统设备,针对,针对,针对,针对,"[""针对""]",针对,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""系统设备""}",[404],404,TARGETS,针对,Targets,针对 / Targets
rel_448edacbb9a408bf,REL_9A950C085E,ent_8326ddd2aaf8e76e,ent_90ba13ea7228b4ac,节流间隙,动作速度异常,监测指标,故障异常,指示,指示,指示,变化引起,"[""变化引起""]",变化引起,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""指示"", ""relation_key"": ""指示"", ""source_entity_type"": ""监测指标"", ""target_entity_type"": ""故障异常""}",[412],412,INDICATES,指示,Indicates,指示 / Indicates
rel_a6d859dee78618a1,REL_9899E5D4D0,ent_8378991b031b58c3,ent_4b79704ccb3b47af,泵磨损,动作缓慢,故障异常,故障异常,导致,导致,导致,由...引起,"[""由...引起""]",由...引起,,unmapped,null,[402],402,CAUSES,导致,Causes,导致 / Causes
rel_78307e013cf25163,REL_3F8A56C3E0,ent_8378991b031b58c3,ent_a374eb4c9fdc30f2,泵磨损,泵,故障异常,元件部件,发生于,发生于,发生于,导致...震动且噪音较大,"[""导致...震动且噪音较大""]",导致...震动且噪音较大,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""元件部件""}",[403],403,OCCURS_AT,发生于,Occurs At,发生于 / Occurs At
rel_9557d3bbff8186f1,REL_5BE321F307,ent_83ec951609e41104,ent_cf4ab1e007e4caf5,尖锐啸叫,液压设备,故障异常,系统设备,影响,影响,影响,与...有关,"[""与...有关""]",与...有关,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""系统设备""}",[413],413,AFFECTS,影响,Affects,影响 / Affects
rel_64beb61e219bc13c,REL_056B0FE714,ent_840bef86de191dd6,ent_e5c0fab7c53bbcae,随意屏蔽安全装置,维护制度,原因诱因,维护策略制度,约束,约束,约束,绝不能被,"[""绝不能被""]",绝不能被,,unmapped,null,[408],408,CONSTRAINS,约束,Constrains,约束 / Constrains
rel_f0f172d12b229c05,REL_4E1545733F,ent_8451a145e49aa3bc,ent_15f65b4b50a5fa56,液压泵,齿轮泵,元件部件,元件部件,组成,组成,组成,常用,"[""常用""]",常用,,unmapped,null,[388],388,COMPOSES,组成,Composes,组成 / Composes
rel_a3f314760bc65dbc,REL_4E1545733F,ent_8451a145e49aa3bc,ent_272bb60d45e6d878,液压泵,柱塞泵,元件部件,元件部件,组成,组成,组成,常用,"[""常用""]",常用,,unmapped,null,[388],388,COMPOSES,组成,Composes,组成 / Composes
rel_ae9b88ad21af18ab,REL_4E1545733F,ent_8451a145e49aa3bc,ent_daca19890cc77377,液压泵,叶片泵,元件部件,元件部件,组成,组成,组成,常用,"[""常用""]",常用,,unmapped,null,[388],388,COMPOSES,组成,Composes,组成 / Composes
rel_eeff65b095d2e7ba,REL_93D4786288,ent_850074451a94af0a,ent_d3bd281e5296da74,检查弹性元件老化与磨损情况,联轴器,维护活动,元件部件,针对,针对,针对,针对,"[""针对""]",针对,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""元件部件""}",[416],416,TARGETS,针对,Targets,针对 / Targets
rel_a0da8cdbe86202cc,REL_5BE321F307,ent_8501ef2e4023d760,ent_cf4ab1e007e4caf5,间歇性冲击声,液压设备,故障异常,系统设备,影响,影响,影响,与...相关,"[""与...相关""]",与...相关,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""系统设备""}",[413],413,AFFECTS,影响,Affects,影响 / Affects
rel_1a1c3821e30665fc,REL_4E1545733F,ent_851fefa73a451c3a,ent_8db395a0c173dde0,舱口盖液压系统,大型液压缸,系统设备,元件部件,组成,组成,组成,通过...驱动,"[""通过...驱动""]",通过...驱动,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成"", ""relation_key"": ""组成"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[389],389,COMPOSES,组成,Composes,组成 / Composes
rel_e4da0c3c4b905f0b,REL_5355C49382,ent_86bef1e3d0ed647d,ent_50d752a306bf8d4b,主作业绞车,重要阀件,系统设备,元件部件,配备,配备,配备,备存,"[""备存""]",备存,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""配备"", ""relation_key"": ""配备"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[421],421,EQUIPPED_WITH,配备,Equipped With,配备 / Equipped With
rel_46b5a0d8502eb7dc,REL_5355C49382,ent_86bef1e3d0ed647d,ent_61f48b8e6de3c12b,主作业绞车,泵修理包,系统设备,元件部件,配备,配备,配备,备存,"[""备存""]",备存,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""配备"", ""relation_key"": ""配备"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[421],421,EQUIPPED_WITH,配备,Equipped With,配备 / Equipped With
rel_ba41b8977b5ca157,REL_5355C49382,ent_86bef1e3d0ed647d,ent_e6c8d081ad8aea29,主作业绞车,整机替换单元,系统设备,元件部件,配备,配备,配备,备存,"[""备存""]",备存,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""配备"", ""relation_key"": ""配备"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[421],421,EQUIPPED_WITH,配备,Equipped With,配备 / Equipped With
rel_959e6cc4ff8dd7b7,REL_3F8A56C3E0,ent_876230eadebe9245,ent_a374eb4c9fdc30f2,高频泄漏,泵,故障异常,元件部件,发生于,发生于,发生于,与...相关,"[""与...相关""]",与...相关,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""元件部件""}",[403],403,OCCURS_AT,发生于,Occurs At,发生于 / Occurs At
rel_417b1d3a50301078,REL_4F136DB218,ent_8830517bcd1291fb,ent_2aed64bdd3c234be,专业加工,损伤较深,维护活动,故障异常,处置,处置,处置,需,"[""需""]",需,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处置"", ""relation_key"": ""处置"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""故障异常""}",[405],405,REMEDIATES,处置,Remediates,处置 / Remediates
rel_1d1070bbb3251d3b,REL_93D4786288,ent_8849091b94c57e4d,ent_00d46abaf9189b75,定期巡检,一般辅机液压单元,维护活动,系统设备,针对,针对,针对,可采用,"[""可采用""]",可采用,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""系统设备""}",[402],402,TARGETS,针对,Targets,针对 / Targets
rel_0e0118106641c2fd,REL_4E1545733F,ent_885aaa58656e4731,ent_31ae1f26e4d7c7d5,液压舵机,动力系统,系统设备,元件部件,组成,组成,组成,属于,"[""属于""]",属于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成"", ""relation_key"": ""组成"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[406],406,COMPOSES,组成,Composes,组成 / Composes
rel_bf276b78efef0649,REL_4E1545733F,ent_885aaa58656e4731,ent_c6895f45a2276a5e,液压舵机,执行机构,系统设备,元件部件,组成,组成,组成,属于,"[""属于""]",属于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成"", ""relation_key"": ""组成"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[406],406,COMPOSES,组成,Composes,组成 / Composes
rel_2843b5751725bc70,REL_4E1545733F,ent_885aaa58656e4731,ent_e0d9d4aa978dfa5e,液压舵机,控制系统,系统设备,元件部件,组成,组成,组成,属于,"[""属于""]",属于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成"", ""relation_key"": ""组成"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}",[406],406,COMPOSES,组成,Composes,组成 / Composes
rel_6c6a7e9fc7b30c24,REL_9899E5D4D0,ent_88aa4ef561e109cc,ent_5de5ce9b3220f5d8,高温,粘度过低,原因诱因,故障异常,导致,导致,导致,时...过低,"[""时...过低""]",时...过低,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""故障异常""}",[390],390,CAUSES,导致,Causes,导致 / Causes
rel_02f9b153e142c3d8,REL_9899E5D4D0,ent_88aa4ef561e109cc,ent_fef38f2b481cd055,高温,磨损,原因诱因,故障异常,导致,导致,导致,扩大,"[""扩大""]",扩大,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""故障异常""}",[418],418,CAUSES,导致,Causes,导致 / Causes
rel_cbec7d8578581926,REL_5BE321F307,ent_88dac57368277905,ent_cf4ab1e007e4caf5,尖鸣,液压设备,故障异常,系统设备,影响,影响,影响,检查...状态,"[""检查...状态""]",检查...状态,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""系统设备""}",[413],413,AFFECTS,影响,Affects,影响 / Affects
rel_6aa9a52f8dcb1799,REL_FBAF4B891A,ent_898bf2e67d1187e0,ent_f1303ff636c2eead,控制精度,船舶液压设备,监测指标,系统设备,反映,反映,反映,决定,"[""决定""]",决定,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""反映"", ""relation_key"": ""反映"", ""source_entity_type"": ""监测指标"", ""target_entity_type"": ""系统设备""}",[412],412,REFLECTS,反映,Reflects,反映 / Reflects
rel_2da59b439b916af9,REL_93D4786288,ent_89f4cea5806f8e0e,ent_2a514069bd00d70d,拆装吸油管,吸油管,维护活动,元件部件,针对,针对,针对,拆装,"[""拆装""]",拆装,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维护活动"", ""target_entity_type"": ""元件部件""}",[405],405,TARGETS,针对,Targets,针对 / Targets
rel_51c2d517b8749a2d,REL_5BE321F307,ent_8a30980d980aee1f,ent_00c98d8d5efdda91,外泄漏,液压系统,故障异常,系统设备,影响,影响,影响,发生于,"[""发生于""]",发生于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""系统设备""}",[396],396,AFFECTS,影响,Affects,影响 / Affects
rel_6ceb7735d268d6af,REL_9899E5D4D0,ent_8a30980d980aee1f,ent_0177cde8f15e4166,外泄漏,甲板污染,故障异常,故障异常,导致,导致,导致,造成,"[""造成""]",造成,,unmapped,null,[396],396,CAUSES,导致,Causes,导致 / Causes
rel_b93658670538b6f0,REL_9899E5D4D0,ent_8a30980d980aee1f,ent_3ee6dbfde0f60502,外泄漏,油耗增加,故障异常,故障异常,导致,导致,导致,造成,"[""造成""]",造成,,unmapped,null,[396],396,CAUSES,导致,Causes,导致 / Causes
rel_ecde409956f6edcb,REL_4E1545733F,ent_8a30980d980aee1f,ent_443170a1429fdd3e,外泄漏,系统泄漏,故障异常,故障异常,组成,组成,组成,包括,"[""包括""]",包括,,unmapped,null,[410],410,COMPOSES,组成,Composes,组成 / Composes
rel_6a93b3274452a185,REL_3F8A56C3E0,ent_8a30980d980aee1f,ent_6891467f987c212d,外泄漏,法兰,故障异常,元件部件,发生于,发生于,发生于,常见于,"[""常见于""]",常见于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""元件部件""}",[396],396,OCCURS_AT,发生于,Occurs At,发生于 / Occurs At
rel_412837e4fb153495,REL_9899E5D4D0,ent_8a30980d980aee1f,ent_8791612982049ca6,外泄漏,火灾隐患,故障异常,故障异常,导致,导致,导致,形成,"[""形成""]",形成,,unmapped,null,[396],396,CAUSES,导致,Causes,导致 / Causes
rel_2d57b0063515154c,REL_3F8A56C3E0,ent_8a30980d980aee1f,ent_9138782c72e875f1,外泄漏,软管,故障异常,元件部件,发生于,发生于,发生于,常见于,"[""常见于""]",常见于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""元件部件""}",[396],396,OCCURS_AT,发生于,Occurs At,发生于 / Occurs At
rel_b24d941104eb98e2,REL_3F8A56C3E0,ent_8a30980d980aee1f,ent_94e724f87fbf0e7d,外泄漏,阀体结合面,故障异常,元件部件,发生于,发生于,发生于,常见于,"[""常见于""]",常见于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""元件部件""}",[396],396,OCCURS_AT,发生于,Occurs At,发生于 / Occurs At
rel_71ab361db5c615ba,REL_3F8A56C3E0,ent_8a30980d980aee1f,ent_9517fda30bb875c2,外泄漏,油缸端盖,故障异常,元件部件,发生于,发生于,发生于,常见于,"[""常见于""]",常见于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""元件部件""}",[396],396,OCCURS_AT,发生于,Occurs At,发生于 / Occurs At
rel_348ee8be5a43146c,REL_3F8A56C3E0,ent_8a30980d980aee1f,ent_b19c90c35253d7dc,外泄漏,泵轴封,故障异常,元件部件,发生于,发生于,发生于,常见于,"[""常见于""]",常见于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""元件部件""}",[396],396,OCCURS_AT,发生于,Occurs At,发生于 / Occurs At
rel_7ab383e8cd3b71a7,REL_9899E5D4D0,ent_8a30980d980aee1f,ent_bbd520f46cb3c74e,外泄漏,海洋污染事故,故障异常,故障异常,导致,导致,导致,形成,"[""形成""]",形成,,unmapped,null,[396],396,CAUSES,导致,Causes,导致 / Causes
rel_4b783a456067f4f1,REL_3F8A56C3E0,ent_8a30980d980aee1f,ent_df8c7f20ec6d1343,外泄漏,管接头,故障异常,元件部件,发生于,发生于,发生于,常见于,"[""常见于""]",常见于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""元件部件""}",[396],396,OCCURS_AT,发生于,Occurs At,发生于 / Occurs At
rel_27bda4f325fb788a,REL_9899E5D4D0,ent_8a30980d980aee1f,ent_e471c6d1b537b9f0,外泄漏,压力下降,故障异常,故障异常,导致,导致,导致,造成,"[""造成""]",造成,,unmapped,null,[396],396,CAUSES,导致,Causes,导致 / Causes
rel_51bb58457ffc4d7e,REL_9899E5D4D0,ent_8a8aeca393dad65b,ent_90ba13ea7228b4ac,微小污染颗粒,动作速度异常,原因诱因,故障异常,导致,导致,导致,引起,"[""引起""]",引起,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""故障异常""}",[412],412,CAUSES,导致,Causes,导致 / Causes
rel_66cf16bcd9630c1c,REL_9899E5D4D0,ent_8ac7b0f5b17f5995,ent_22496f2d7379123a,氧化皮,马达,原因诱因,元件部件,导致,导致,导致,造成致命损害,"[""造成致命损害""]",造成致命损害,,exact_match,"{""aliases"": [""加速...老化和性能退化""], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""元件部件""}",[393],393,CAUSES,导致,Causes,导致 / Causes
rel_a09e1f4bc2be36a7,REL_9899E5D4D0,ent_8ac7b0f5b17f5995,ent_9581d92e466647e3,氧化皮,油泵,原因诱因,元件部件,导致,导致,导致,造成致命损害,"[""造成致命损害""]",造成致命损害,,exact_match,"{""aliases"": [""加速...老化和性能退化""], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""元件部件""}",[393],393,CAUSES,导致,Causes,导致 / Causes
rel_8b8270f049a3ac7a,REL_9899E5D4D0,ent_8ac7b0f5b17f5995,ent_c417fd5b89527017,氧化皮,伺服阀,原因诱因,元件部件,导致,导致,导致,造成致命损害,"[""造成致命损害""]",造成致命损害,,exact_match,"{""aliases"": [""加速...老化和性能退化""], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因诱因"", ""target_entity_type"": ""元件部件""}",[393],393,CAUSES,导致,Causes,导致 / Causes
rel_1c7f164c79e0947f,REL_FBAF4B891A,ent_8be8e3c8ecaad127,ent_7a562fbf6b0e6308,油样结果,船舶液压系统,监测指标,系统设备,反映,反映,反映,反映,"[""反映""]",反映,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""反映"", ""relation_key"": ""反映"", ""source_entity_type"": ""监测指标"", ""target_entity_type"": ""系统设备""}",[415],415,REFLECTS,反映,Reflects,反映 / Reflects
rel_5d873ef11497cf29,REL_5BE321F307,ent_8bf48aa97bdcbc5d,ent_00c98d8d5efdda91,压力异常升高,液压系统,故障异常,系统设备,影响,影响,影响,包括,"[""包括"", ""液压系统中的...故障""]",包括|液压系统中的...故障,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""系统设备""}",[410],410,AFFECTS,影响,Affects,影响 / Affects
rel_c005b3fb339f556f,REL_F200F29D83,ent_8cdf33148e55e596,ent_8a30980d980aee1f,直观简易判定法,外泄漏,检测诊断方法,故障异常,用于判定,用于判定,用于判定,确认,"[""确认""]",确认,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于判定"", ""relation_key"": ""用于判定"", ""source_entity_type"": ""检测诊断方法"", ""target_entity_type"": ""故障异常""}",[397],397,USED_FOR_EVALUATION,用于判定,Used For Evaluation,用于判定 / Used For Evaluation
rel_f386398989573ae6,REL_F200F29D83,ent_8cdf33148e55e596,ent_a3a3c5e93ae10422,直观简易判定法,局部节流异常,检测诊断方法,故障异常,用于判定,用于判定,用于判定,提示,"[""提示""]",提示,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于判定"", ""relation_key"": ""用于判定"", ""source_entity_type"": ""检测诊断方法"", ""target_entity_type"": ""故障异常""}",[397],397,USED_FOR_EVALUATION,用于判定,Used For Evaluation,用于判定 / Used For Evaluation
rel_442b5bceaa24f140,REL_F200F29D83,ent_8cdf33148e55e596,ent_b7fc829340caccf6,直观简易判定法,进气,检测诊断方法,故障异常,用于判定,用于判定,用于判定,提示,"[""提示""]",提示,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于判定"", ""relation_key"": ""用于判定"", ""source_entity_type"": ""检测诊断方法"", ""target_entity_type"": ""故障异常""}",[397],397,USED_FOR_EVALUATION,用于判定,Used For Evaluation,用于判定 / Used For Evaluation
rel_3ee05fc34e9ee0a5,REL_F200F29D83,ent_8cdf33148e55e596,ent_cdae66b24a9e6937,直观简易判定法,内泄漏,检测诊断方法,故障异常,用于判定,用于判定,用于判定,辅助判断,"[""辅助判断""]",辅助判断,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于判定"", ""relation_key"": ""用于判定"", ""source_entity_type"": ""检测诊断方法"", ""target_entity_type"": ""故障异常""}",[397],397,USED_FOR_EVALUATION,用于判定,Used For Evaluation,用于判定 / Used For Evaluation
rel_9c9c1ac6d97349d6,REL_F200F29D83,ent_8cdf33148e55e596,ent_dbe42cbeb670a06a,直观简易判定法,微泄漏,检测诊断方法,故障异常,用于判定,用于判定,用于判定,提示,"[""提示""]",提示,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""用于判定"", ""relation_key"": ""用于判定"", ""source_entity_type"": ""检测诊断方法"", ""target_entity_type"": ""故障异常""}",[397],397,USED_FOR_EVALUATION,用于判定,Used For Evaluation,用于判定 / Used For Evaluation
rel_001a68453ed4b92b,REL_4E1545733F,ent_8cee5bb6727db9a1,ent_05cfd732a0ed8871,液压站,油箱,系统设备,元件部件,组成,组成,组成,组成,"[""组成""]",组成,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成"", ""relation_key"": ""组成"", ""source_entity_type"": ""系统设备"", ""target_entity_type"": ""元件部件""}","[401, 415]",401|415,COMPOSES,组成,Composes,组成 / Composes
