:START_ID(Entity-ID),:END_ID(Entity-ID),:TYPE,relationship_id,source,target,source_role,target_role,relation_key,canonical_type,type,raw_type,raw_types_json,raw_types_pipe,description,normalization_status,matched_schema_json,source_chunk_ids_json,source_chunk_ids_pipe,canonical_type_en,display_type_zh,display_type_en,display_type_bilingual
ent_85eee71ff854bcb5,ent_5bc9c1bcf2fd9ffd,TARGETS,rel_749b96d499788c67,船方确认,维修方案,维修活动,文件,针对,针对,针对,确认...方案,"[""确认...方案""]",确认...方案,,unmapped,null,[337],337,TARGETS,针对,Targets,针对 / Targets
ent_85eee71ff854bcb5,ent_e1492a6a5e7e015e,PRECEDES,rel_9b0713359ec3d07c,船方确认,方案交底,维修活动,维修活动,前置于,前置于,前置于,最终确认后...组织,"[""最终确认后...组织""]",最终确认后...组织,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""前置于"", ""relation_key"": ""前置于"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""维修活动""}",[337],337,PRECEDES,前置于,Precedes,前置于 / Precedes
ent_860bdcf1a96ee41c,ent_cbe10344992e43d6,INSPECTS,rel_b743216e41c089d0,活塞环侧隙检测,活塞组件,检验/试验,设备对象,检测,检测,检测,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[333],333,INSPECTS,检测,Inspects,检测 / Inspects
ent_86590f47023e07ff,ent_1a27c17d6f46bdba,APPLIES_TO,rel_5744974cfcb94488,复检数据记录,工序检验,文件,检验/试验,适用于,适用于,适用于,作为...核心资料,"[""作为...核心资料""]",作为...核心资料,,unmapped,null,[339],339,APPLIES_TO,适用于,Applies To,适用于 / Applies To
ent_86a833bba565facb,ent_a84d59f50d83c92f,PRECEDES,rel_72af1102b8bf9e4c,作业进度核对,工期延误分析,维修活动,维修活动,前置于,前置于,前置于,如出现工期延误，及时分析原因,"[""如出现工期延误，及时分析原因""]",如出现工期延误，及时分析原因,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""前置于"", ""relation_key"": ""前置于"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""维修活动""}",[342],342,PRECEDES,前置于,Precedes,前置于 / Precedes
ent_87b3a85fb525091f,ent_03ea195acfd1d1f9,INSPECTS,rel_07f74b7bf7c6511f,静态完工检验,安全防护装置,检验/试验,设备对象,检测,检测,检测,检查,"[""检查""]",检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[345],345,INSPECTS,检测,Inspects,检测 / Inspects
ent_87b3a85fb525091f,ent_064278ce1aed0718,INSPECTS,rel_7832e67eedcc2a39,静态完工检验,锁紧装置,检验/试验,设备对象,检测,检测,检测,检查,"[""检查""]",检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[345],345,INSPECTS,检测,Inspects,检测 / Inspects
ent_87b3a85fb525091f,ent_0df5be3aca34a4a2,INSPECTS,rel_3e00b608ce26c91d,静态完工检验,配气定时,检验/试验,参数/指标,检测,检测,检测,复核,"[""复核""]",复核,,unmapped,null,[345],345,INSPECTS,检测,Inspects,检测 / Inspects
ent_87b3a85fb525091f,ent_16b3f63f86a1177b,INSPECTS,rel_7c04f37a133663cd,静态完工检验,主轴承间隙,检验/试验,参数/指标,检测,检测,检测,复核,"[""复核""]",复核,,unmapped,null,[345],345,INSPECTS,检测,Inspects,检测 / Inspects
ent_87b3a85fb525091f,ent_24aee21b25904897,INSPECTS,rel_015d65da3e1f6329,静态完工检验,燃油喷射定时,检验/试验,参数/指标,检测,检测,检测,复核,"[""复核""]",复核,,unmapped,null,[345],345,INSPECTS,检测,Inspects,检测 / Inspects
ent_87b3a85fb525091f,ent_41955258138c5714,INSPECTS,rel_d3942180884d0c5e,静态完工检验,传感器,检验/试验,设备对象,检测,检测,检测,检查,"[""检查""]",检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[345],345,INSPECTS,检测,Inspects,检测 / Inspects
ent_87b3a85fb525091f,ent_4d2188dc286abc0a,BASED_ON,rel_ae46f4dfcf1d4ed3,静态完工检验,原厂技术标准,检验/试验,文件,依据,依据,依据,符合,"[""符合""]",符合,,unmapped,null,[345],345,BASED_ON,依据,Based On,依据 / Based On
ent_87b3a85fb525091f,ent_59ccadeeb8ad4cac,INSPECTS,rel_1b7c7e65a08f81e5,静态完工检验,气门间隙,检验/试验,参数/指标,检测,检测,检测,复核,"[""复核""]",复核,,unmapped,null,[345],345,INSPECTS,检测,Inspects,检测 / Inspects
ent_87b3a85fb525091f,ent_70ec284c67c954db,INSPECTS,rel_f8c3fb671f0af381,静态完工检验,各缸压缩间隙,检验/试验,参数/指标,检测,检测,检测,复核,"[""复核""]",复核,,unmapped,null,[345],345,INSPECTS,检测,Inspects,检测 / Inspects
ent_87b3a85fb525091f,ent_877d89b36444d1b5,INSPECTS,rel_83feec6fbc5f046a,静态完工检验,连杆轴承间隙,检验/试验,参数/指标,检测,检测,检测,复核,"[""复核""]",复核,,unmapped,null,[345],345,INSPECTS,检测,Inspects,检测 / Inspects
ent_87b3a85fb525091f,ent_91f2ca299f131729,INSPECTS,rel_1454e7edf751474e,静态完工检验,仪表,检验/试验,设备对象,检测,检测,检测,检查,"[""检查""]",检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[345],345,INSPECTS,检测,Inspects,检测 / Inspects
ent_87b3a85fb525091f,ent_ae8292be5212c117,INSPECTS,rel_710fb36029b90ee0,静态完工检验,部件,检验/试验,设备对象,检测,检测,检测,检查,"[""检查""]",检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[345],345,INSPECTS,检测,Inspects,检测 / Inspects
ent_87b3a85fb525091f,ent_bb083028173ba6c1,INSPECTS,rel_d58576dd2da6d9dd,静态完工检验,柴油机,检验/试验,设备对象,检测,检测,检测,检查,"[""检查""]",检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[345],345,INSPECTS,检测,Inspects,检测 / Inspects
ent_87b3a85fb525091f,ent_bf1523c5fe239c83,INSPECTS,rel_9513d625b8703446,静态完工检验,活塞与缸套配合间隙,检验/试验,参数/指标,检测,检测,检测,复核,"[""复核""]",复核,,unmapped,null,[345],345,INSPECTS,检测,Inspects,检测 / Inspects
ent_87b3a85fb525091f,ent_cf0b93e7d795c60b,INSPECTS,rel_17607ab0af507b38,静态完工检验,紧固螺栓,检验/试验,设备对象,检测,检测,检测,检查,"[""检查""]",检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[345],345,INSPECTS,检测,Inspects,检测 / Inspects
ent_87b3a85fb525091f,ent_d34ecd6e9baad331,INSPECTS,rel_3dadb16543e3f304,静态完工检验,管路,检验/试验,设备对象,检测,检测,检测,检查,"[""检查""]",检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[345],345,INSPECTS,检测,Inspects,检测 / Inspects
ent_87b3a85fb525091f,ent_dd85e1adb772e266,INSPECTS,rel_a882bcde31352ac6,静态完工检验,凸轮轴轴承间隙,检验/试验,参数/指标,检测,检测,检测,复核,"[""复核""]",复核,,unmapped,null,[345],345,INSPECTS,检测,Inspects,检测 / Inspects
ent_87b3a85fb525091f,ent_e38f02c70c1e69ce,INSPECTS,rel_654d4daefd872421,静态完工检验,曲轴臂距差,检验/试验,参数/指标,检测,检测,检测,复核,"[""复核""]",复核,,unmapped,null,[345],345,INSPECTS,检测,Inspects,检测 / Inspects
ent_87b3a85fb525091f,ent_f1a6c03ae36994af,INSPECTS,rel_f7ac26668e2e9e01,静态完工检验,执行机构,检验/试验,设备对象,检测,检测,检测,检查,"[""检查""]",检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[345],345,INSPECTS,检测,Inspects,检测 / Inspects
ent_89bc7292d4033575,ent_c69e49caaf99eb11,INSPECTS,rel_33f5b9da793bf474,滑油系统密性试验,润滑系统,检验/试验,设备对象,检测,检测,检测,检查系统有无渗漏,"[""检查系统有无渗漏""]",检查系统有无渗漏,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""检测"", ""relation_key"": ""检测"", ""source_entity_type"": ""检验/试验"", ""target_entity_type"": ""设备对象""}",[346],346,INSPECTS,检测,Inspects,检测 / Inspects
ent_8b20e571bdaf8d74,ent_0de04417f426ae80,USES_TEST_METHOD,rel_7b0d1d0aee538a55,部件精准检测与故障量化,喷油器针阀偶件密封性检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_0f11d315a8c6ac23,USES_TEST_METHOD,rel_58020d5e7ebffb62,部件精准检测与故障量化,凸轮型线磨损检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_1152d6714fed1a59,USES_TEST_METHOD,rel_d20139cb622dba8f,部件精准检测与故障量化,活塞环开口间隙检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_1709b06aff4bac6e,USES_TEST_METHOD,rel_64d578dbd87ab2a9,部件精准检测与故障量化,轴瓦烧蚀检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_1a4a39d91c5dc044,USES_TEST_METHOD,rel_9b124b36f6bf4cab,部件精准检测与故障量化,活塞环槽高度检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_1a5e6a839c76e132,USES_TEST_METHOD,rel_66ea046e1fb22090,部件精准检测与故障量化,燃烧室容积检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_1dfbf2fe103c6717,USES_TEST_METHOD,rel_379c8090fe4b98f2,部件精准检测与故障量化,曲轴圆柱度检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_21eae84dad577864,TARGETS,rel_c939a8dadddee375,部件精准检测与故障量化,凸轮轴,维修活动,设备对象,针对,针对,针对,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[333],333,TARGETS,针对,Targets,针对 / Targets
ent_8b20e571bdaf8d74,ent_236760046262c14b,USES_TEST_METHOD,rel_40783af8424c1ff2,部件精准检测与故障量化,裙部外径检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_267b7698a1c51cfb,USES_TEST_METHOD,rel_99fb4ad7accebff9,部件精准检测与故障量化,轴的弯曲变形检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_33e59cd40b91afe3,USES_TEST_METHOD,rel_8b4b2a79f40a300a,部件精准检测与故障量化,雾化性能检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_341a715eb798ec07,USES_TEST_METHOD,rel_17c3b59e4b016f28,部件精准检测与故障量化,机座平行度检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_3754f8c25aba0b16,USES_TEST_METHOD,rel_a6060b3544dda095,部件精准检测与故障量化,活塞销孔圆度检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_3b2531769a42f74c,TARGETS,rel_3ab15a06a2b53991,部件精准检测与故障量化,曲轴,维修活动,设备对象,针对,针对,针对,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[333],333,TARGETS,针对,Targets,针对 / Targets
ent_8b20e571bdaf8d74,ent_3cca944e1d1c32ec,USES_TEST_METHOD,rel_1c65ddf6890385fd,部件精准检测与故障量化,机座垂直度检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_4cb718fae3f2538d,USES_TEST_METHOD,rel_79e589c412adfe08,部件精准检测与故障量化,内壁表面粗糙度检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_4d8bf77c64550fba,USES_TEST_METHOD,rel_97744c097b798f7b,部件精准检测与故障量化,曲轴圆度检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_4d9351a62327e4c1,USES_TEST_METHOD,rel_e53833747a7fd7e6,部件精准检测与故障量化,气缸套内径圆度检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_55f89c899dfcb7c3,USES_TEST_METHOD,rel_6761a1fab4553ee8,部件精准检测与故障量化,曲柄销直径检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_607eb06e85abcff4,USES_TEST_METHOD,rel_ada09a6930332b41,部件精准检测与故障量化,曲轴臂距差检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_63c2895e005f7d0f,USES_TEST_METHOD,rel_db979b27e2f4f89a,部件精准检测与故障量化,拉痕检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_64a47d132d1efaf0,USES_TEST_METHOD,rel_42911ace4544fcb7,部件精准检测与故障量化,磨损量检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_6584cbf9d99c5682,TARGETS,rel_fb8dbba461b1dbc6,部件精准检测与故障量化,机架,维修活动,设备对象,针对,针对,针对,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[333],333,TARGETS,针对,Targets,针对 / Targets
ent_8b20e571bdaf8d74,ent_65a08010602d8664,TARGETS,rel_d795572181f59969,部件精准检测与故障量化,气阀,维修活动,设备对象,针对,针对,针对,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[333],333,TARGETS,针对,Targets,针对 / Targets
ent_8b20e571bdaf8d74,ent_69c5a1bcb7c7e502,USES_TEST_METHOD,rel_a4644c7198067c82,部件精准检测与故障量化,冷却腔密封性检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_6d2446f989e13d6e,TARGETS,rel_93d253ce3e1fd4bc,部件精准检测与故障量化,机座,维修活动,设备对象,针对,针对,针对,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[333],333,TARGETS,针对,Targets,针对 / Targets
ent_8b20e571bdaf8d74,ent_7d465da31aced5ed,USES_TEST_METHOD,rel_469d543973834fac,部件精准检测与故障量化,大小端孔径同轴度检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_8177ee0e04561a16,USES_TEST_METHOD,rel_6550b0de9d1983d4,部件精准检测与故障量化,活塞头部外径检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_81e2b0936fe019a0,USES_TEST_METHOD,rel_657c564b268e35e9,部件精准检测与故障量化,连杆杆身弯曲度检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_85ad7dafe6625982,USES_TEST_METHOD,rel_7ff439621c905061,部件精准检测与故障量化,活塞环弹性检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_860bdcf1a96ee41c,USES_TEST_METHOD,rel_84526c2ff6a7e8ca,部件精准检测与故障量化,活塞环侧隙检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_8f464c0fb692210e,USES_TEST_METHOD,rel_92e92fefc5114c1d,部件精准检测与故障量化,曲轴主轴颈直径检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_94f16c54bbd32b2e,USES_TEST_METHOD,rel_820c90af4e84231b,部件精准检测与故障量化,瓦背贴合度检测,维修活动,检验/试验,采用检测方法,采用检测方法,采用检测方法,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""采用检测方法"", ""relation_key"": ""采用检测方法"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""检验/试验""}",[333],333,USES_TEST_METHOD,采用检测方法,Uses Test Method,采用检测方法 / Uses Test Method
ent_8b20e571bdaf8d74,ent_98914677eceae031,TARGETS,rel_6aa6256117c693c4,部件精准检测与故障量化,阀座,维修活动,设备对象,针对,针对,针对,检测,"[""检测""]",检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""维修活动"", ""target_entity_type"": ""设备对象""}",[333],333,TARGETS,针对,Targets,针对 / Targets
