observation_id:ID(Observation-ID),:LABEL,text,kind,source_kind,attribute_key,attribute_value,relation_type,peer_entity_id,peer_entity_name,direction,source_chunk_ids_json,source_chunk_ids_pipe
obs_86a95afd1be7,Observation,被 关键检验项目 以 见证 关系连接,relation_projection,relation,,,见证,ent_6e5720a40f96059a,关键检验项目,incoming,[343],343
obs_87154be723b7,Observation,被 部件清洁与防护 以 针对 关系连接,relation_projection,relation,,,针对,ent_21d173006e89105d,部件清洁与防护,incoming,[339],339
obs_873c5e9240af,Observation,与 活塞组件 存在 检测 关系,relation_projection,relation,,,检测,ent_cbe10344992e43d6,活塞组件,outgoing,[333],333
obs_877138e22e4e,Observation,被 冲车试验 以 检测 关系连接,relation_projection,relation,,,检测,ent_c7cd5382a1dfbfe8,冲车试验,incoming,[347],347
obs_877e7323d065,Observation,被 标准化拆解作业 以 发现 关系连接,relation_projection,relation,,,发现,ent_30c221ce62b42ec9,标准化拆解作业,incoming,[339],339
obs_87c41d1321cf,Observation,被 中华人民共和国 以 产出 关系连接,relation_projection,relation,,,产出,ent_c5dfc7ab02bdafc8,中华人民共和国,incoming,[343],343
obs_87ee9d7836b8,Observation,与 船舶机械计划保养系统（PMS）指南 存在 产出 关系,relation_projection,relation,,,产出,ent_78266834b1eb868d,船舶机械计划保养系统（PMS）指南,outgoing,[343],343
obs_880f7722bb6d,Observation,与 修复密封不良的接合面 存在 采用维修工艺 关系,relation_projection,relation,,,采用维修工艺,ent_76cb921e7b776c05,修复密封不良的接合面,outgoing,[354],354
obs_8813b7bb55b5,Observation,被 动态试车检验 以 采用检测方法 关系连接,relation_projection,relation,,,采用检测方法,ent_e5090d1dbae93fb9,动态试车检验,incoming,[346],346
obs_884e217d40cc,Observation,被 维修工程师 以 负责 关系连接,relation_projection,relation,,,负责,ent_ae9deaaa3599b52c,维修工程师,incoming,[329],329
obs_8871da49bb49,Observation,被 进场前需完成检验 以 检测 关系连接,relation_projection,relation,,,检测,ent_dea91dd33c51107c,进场前需完成检验,incoming,[337],337
obs_889919f4098b,Observation,被 扭转和惯性力不平稳带来的振动 以 导致 关系连接,relation_projection,relation,,,导致,ent_d85b5056fa39135d,扭转和惯性力不平稳带来的振动,incoming,[354],354
obs_88ee27fab640,Observation,与 气缸套内壁 存在 检测 关系,relation_projection,relation,,,检测,ent_9bbc1943005c85d0,气缸套内壁,outgoing,[331],331
obs_89063d65da7a,Observation,被 气阀与阀座研磨 以 采用维修工艺 关系连接,relation_projection,relation,,,采用维修工艺,ent_d9e677d249ad2e84,气阀与阀座研磨,incoming,[340],340
obs_890693a75ae9,Observation,被 缸盖等固定部件承受过大的机械与热负荷 以 导致 关系连接,relation_projection,relation,,,导致,ent_ba384c24ac819962,缸盖等固定部件承受过大的机械与热负荷,incoming,[351],351
obs_893c9eecbe33,Observation,与 部件 存在 检测 关系,relation_projection,relation,,,检测,ent_ae8292be5212c117,部件,outgoing,[345],345
obs_89a9db4eb28e,Observation,与 磨损 存在 导致 关系,relation_projection,relation,,,导致,ent_fef38f2b481cd055,磨损,outgoing,[354],354
obs_89b828f4a0fe,Observation,与 质保期限 存在 监控 关系,relation_projection,relation,,,监控,ent_e67362186fc6f319,质保期限,outgoing,[349],349
obs_89c2dda1399a,Observation,与 启动系统 存在 检测 关系,relation_projection,relation,,,检测,ent_fc1d1ec40cc78362,启动系统,outgoing,[347],347
obs_89d0cf314ec4,Observation,被 缸套冷却不充分 以 导致 关系连接,relation_projection,relation,,,导致,ent_c811cef0a2e9c2c9,缸套冷却不充分,incoming,[354],354
obs_89e46b3d0ef4,Observation,被 部件精准检测与故障量化 以 采用检测方法 关系连接,relation_projection,relation,,,采用检测方法,ent_8b20e571bdaf8d74,部件精准检测与故障量化,incoming,[333],333
obs_8a085b9259f7,Observation,被 复合增压 以 采用维修工艺 关系连接,relation_projection,relation,,,采用维修工艺,ent_8e2ef8755c54e675,复合增压,incoming,[357],357
obs_8a180f2ed864,Observation,被 润滑系统检测 以 检测 关系连接,relation_projection,relation,,,检测,ent_a7cca11b7b7902c3,润滑系统检测,incoming,[331],331
obs_8a32771e2250,Observation,被 异常情况 以 导致 关系连接,relation_projection,relation,,,导致,ent_6fd9d9f5ecb710bc,异常情况,incoming,[339],339
obs_8a4741910ec1,Observation,被 风险辨识 以 采用维修工艺 关系连接,relation_projection,relation,,,采用维修工艺,ent_a87610b5846c7bdb,风险辨识,incoming,[336],336
obs_8a4ad90aae81,Observation,与 燃油与滑油的规格 存在 监控 关系,relation_projection,relation,,,监控,ent_451143707f97601b,燃油与滑油的规格,outgoing,[351],351
obs_8a7f0dd19719,Observation,被 技术与安全二次交底 以 监控 关系连接,relation_projection,relation,,,监控,ent_6e0a39cbee061235,技术与安全二次交底,incoming,[339],339
obs_8a80f3f37cd9,Observation,与 剧烈振动受损 存在 处理 关系,relation_projection,relation,,,处理,ent_bc83e9e3d0e05d04,剧烈振动受损,outgoing,[352],352
obs_8a8e79dba8bd,Observation,被 专项性能勘验 以 采用检测方法 关系连接,relation_projection,relation,,,采用检测方法,ent_155b945f9bba7eed,专项性能勘验,incoming,[331],331
obs_8aac83a6ac45,Observation,被 外观检查 以 检测 关系连接,relation_projection,relation,,,检测,ent_82ec3a0f8a5ee6de,外观检查,incoming,[338],338
obs_8aaf9029592f,Observation,与 螺栓内部 存在 检测 关系,relation_projection,relation,,,检测,ent_f23ec6e588c1e717,螺栓内部,outgoing,[331],331
obs_8ab6aa839b42,Observation,被 船级社认可焊工 以 负责 关系连接,relation_projection,relation,,,负责,ent_a53f229cac47cf64,船级社认可焊工,incoming,[340],340
obs_8abba947c1da,Observation,与 配合间隙 存在 监控 关系,relation_projection,relation,,,监控,ent_c9c04f201fd4709d,配合间隙,outgoing,[341],341
obs_8ad8d473381d,Observation,与 高压油管暴振 存在 导致 关系,relation_projection,relation,,,导致,ent_55b73840218a0c1c,高压油管暴振,outgoing,[352],352
obs_8aef81ab73b7,Observation,与 压缩压力 存在 监控 关系,relation_projection,relation,,,监控,ent_cdbe48f3f944ef00,压缩压力,outgoing,[348],348
obs_8af0fd035701,Observation,与 设备原厂技术手册 存在 依据 关系,relation_projection,relation,,,依据,ent_0b7b68e46f1f1d56,设备原厂技术手册,outgoing,[329],329
obs_8af1345c3bc2,Observation,与 气缸套 存在 检测 关系,relation_projection,relation,,,检测,ent_dffe3a34eaf57fdf,气缸套,outgoing,[333],333
obs_8af7a08e45c0,Observation,与 滴油 存在 发现 关系,relation_projection,relation,,,发现,ent_1cb1e9b90f932f9a,滴油,outgoing,[340],340
obs_8b70d1aa9350,Observation,与 专用工具 存在 针对 关系,relation_projection,relation,,,针对,ent_26ccff3a640efc96,专用工具,outgoing,[332],332
obs_8be9f35aa408,Observation,被 进场前需完成检验 以 检测 关系连接,relation_projection,relation,,,检测,ent_dea91dd33c51107c,进场前需完成检验,incoming,[337],337
obs_8c233883f3de,Observation,被 静态完工检验 以 检测 关系连接,relation_projection,relation,,,检测,ent_87b3a85fb525091f,静态完工检验,incoming,[345],345
obs_8c75b452c1dd,Observation,被 油头雾化不佳 以 导致 关系连接,relation_projection,relation,,,导致,ent_dbe7420e814c47c0,油头雾化不佳,incoming,[351],351
obs_8c89414d9b4c,Observation,与 松动 存在 发生故障 关系,relation_projection,relation,,,发生故障,ent_62e19b4709750079,松动,outgoing,[355],355
obs_8c96b63d821e,Observation,被 拆解工序检验 以 发现 关系连接,relation_projection,relation,,,发现,ent_aac858a768594b07,拆解工序检验,incoming,[344],344
obs_8c9fb6ea870a,Observation,与 裂纹 存在 发生故障 关系,relation_projection,relation,,,发生故障,ent_5cd62179170156bd,裂纹,outgoing,[333],333
obs_8cc46a94fd81,Observation,被 部件清洁检验 以 发现 关系连接,relation_projection,relation,,,发现,ent_e92a8e660effe85a,部件清洁检验,incoming,[344],344
obs_8ce990690fa2,Observation,被 现场安全条件确认 以 检测 关系连接,relation_projection,relation,,,检测,ent_57675037defb8e6e,现场安全条件确认,incoming,[338],338
obs_8d1603f98f55,Observation,被 内壁表面粗糙度检测 以 检测 关系连接,relation_projection,relation,,,检测,ent_4cb718fae3f2538d,内壁表面粗糙度检测,incoming,[333],333
obs_8d1d7a1666d6,Observation,与 静态完工检验报告 存在 产出 关系,relation_projection,relation,,,产出,ent_b79bb801ff926519,静态完工检验报告,outgoing,[348],348
obs_8d2815e40fe9,Observation,被 油液光谱分析 以 检测 关系连接,relation_projection,relation,,,检测,ent_5bd8741ff1085f87,油液光谱分析,incoming,[330],330
obs_8d548da52e7d,Observation,被 装配工艺 以 适用于 关系连接,relation_projection,relation,,,适用于,ent_ff81675320bba67c,装配工艺,incoming,[341],341
obs_8d9fd332950b,Observation,被 船舶主机 以 发生故障 关系连接,relation_projection,relation,,,发生故障,ent_fbb5bb0df9f01f50,船舶主机,incoming,[350],350
obs_8ddb25d161aa,Observation,与 缸盖 存在 适用于 关系,relation_projection,relation,,,适用于,ent_160d6ce6359e8904,缸盖,outgoing,[353],353
obs_8dfd8f9e03ec,Observation,与 启动阀孔 存在 包含 关系,relation_projection,relation,,,包含,ent_0b11dc6ec8abd040,启动阀孔,outgoing,[353],353
obs_8e390d1b5431,Observation,与 互检 存在 负责 关系,relation_projection,relation,,,负责,ent_5f14ced291084191,互检,outgoing,[342],342
obs_8e4753ed8cff,Observation,与 启动时间 存在 检测 关系,relation_projection,relation,,,检测,ent_41b6eeb7ee058d7d,启动时间,outgoing,[347],347
obs_8e85982553eb,Observation,与 燃滑油供应系统 存在 适用于 关系,relation_projection,relation,,,适用于,ent_77a653cba6bfe6f2,燃滑油供应系统,outgoing,[351],351
obs_8e9cec4d39c5,Observation,与 柴油机 存在 适用于 关系,relation_projection,relation,,,适用于,ent_bb083028173ba6c1,柴油机,outgoing,[357],357
obs_8ea81561b44e,Observation,与 活塞顶面 存在 检测 关系,relation_projection,relation,,,检测,ent_2528c6b745ec6a63,活塞顶面,outgoing,[331],331
obs_8eb0dc3bb7ec,Observation,被 轴的弯曲变形检测 以 发现 关系连接,relation_projection,relation,,,发现,ent_267b7698a1c51cfb,轴的弯曲变形检测,incoming,[333],333
obs_8eceaf399b53,Observation,被 盘车试验 以 发现 关系连接,relation_projection,relation,,,发现,ent_9c6d1b90dad9d3b3,盘车试验,incoming,[346],346
obs_8ed69ccd4d1d,Observation,与 燃油系统管路 存在 针对 关系,relation_projection,relation,,,针对,ent_c1a32df8629ffd06,燃油系统管路,outgoing,[341],341
obs_8ee60046cffc,Observation,与 变形 存在 发现 关系,relation_projection,relation,,,发现,ent_9e7b53deb755e5ed,变形,outgoing,[330],330
obs_8ef41085586c,Observation,被 标准化、常态化的维护管理 以 针对 关系连接,relation_projection,relation,,,针对,ent_8100e638645dc17d,标准化、常态化的维护管理,incoming,[350],350
obs_8f2d5665c816,Observation,与 柴油机 存在 适用于 关系,relation_projection,relation,,,适用于,ent_bb083028173ba6c1,柴油机,outgoing,[357],357
obs_8f568dec2efd,Observation,与 曲轴外露轴颈 存在 检测 关系,relation_projection,relation,,,检测,ent_a8022554902e415c,曲轴外露轴颈,outgoing,[331],331
obs_8f5edb89cf82,Observation,被 标准化装配作业 以 处理 关系连接,relation_projection,relation,,,处理,ent_55054350edb6a537,标准化装配作业,incoming,[341],341
obs_8f8e8ae657ea,Observation,被 锁定盘车机 以 针对 关系连接,relation_projection,relation,,,针对,ent_1d816e92c6737d51,锁定盘车机,incoming,[330],330
obs_8f94a389e465,Observation,与 气缸盖 存在 针对 关系,relation_projection,relation,,,针对,ent_bdf3287d1442caef,气缸盖,outgoing,[333],333
obs_8fb7989315b0,Observation,被 定期拆检排气阀 以 针对 关系连接,relation_projection,relation,,,针对,ent_0bb4df1025d87ac6,定期拆检排气阀,incoming,[352],352
obs_8ff1294f5fc3,Observation,被 燃油供给 以 针对 关系连接,relation_projection,relation,,,针对,ent_ebf0e265efcf84c8,燃油供给,incoming,[351],351
obs_903b5fe2fbd0,Observation,被 静态完工检验 以 检测 关系连接,relation_projection,relation,,,检测,ent_87b3a85fb525091f,静态完工检验,incoming,[345],345
obs_9043dd0b834a,Observation,与 校正记录 存在 产出 关系,relation_projection,relation,,,产出,ent_754f7914ee0c40a8,校正记录,outgoing,[344],344
obs_907420dec1a8,Observation,被 船方确认 以 前置于 关系连接,relation_projection,relation,,,前置于,ent_85eee71ff854bcb5,船方确认,incoming,[337],337
obs_9093bacac41c,Observation,与 裂损 存在 导致 关系,relation_projection,relation,,,导致,ent_7c20afeca6782412,裂损,outgoing,[355],355
obs_90a9d43ebbee,Observation,与 焊接缺陷 存在 发现 关系,relation_projection,relation,,,发现,ent_f4487308d7b23d9b,焊接缺陷,outgoing,[340],340
obs_90aa4c16013c,Observation,与 船舶主机 存在 针对 关系,relation_projection,relation,,,针对,ent_fbb5bb0df9f01f50,船舶主机,outgoing,[355],355
obs_90e49304604d,Observation,被 内窥镜检测 以 发现 关系连接,relation_projection,relation,,,发现,ent_1c992cc242b33118,内窥镜检测,incoming,[331],331
obs_910944ea8354,Observation,与 缸套 存在 适用于 关系,relation_projection,relation,,,适用于,ent_d218176668ecf113,缸套,outgoing,[353],353
obs_9114ae3424e6,Observation,与 缺陷 存在 发现 关系,relation_projection,relation,,,发现,ent_1095bf028f06d8ce,缺陷,outgoing,[355],355
obs_912224131e0c,Observation,被 部件更换作业 以 产出 关系连接,relation_projection,relation,,,产出,ent_25bfc747274da287,部件更换作业,incoming,[341],341
obs_9138f298ba0c,Observation,与 动态试车检验 存在 见证 关系,relation_projection,relation,,,见证,ent_e5090d1dbae93fb9,动态试车检验,outgoing,[346],346
obs_91646fd61e6c,Observation,被 清洁润滑油 以 处理 关系连接,relation_projection,relation,,,处理,ent_af1cd849da23ceb5,清洁润滑油,incoming,[341],341
obs_91744c7fee3a,Observation,与 海淡水冷却系统 存在 适用于 关系,relation_projection,relation,,,适用于,ent_a4f7f4a6683322f3,海淡水冷却系统,outgoing,[351],351
obs_917576464e46,Observation,被 局部烧蚀 以 导致 关系连接,relation_projection,relation,,,导致,ent_bc234aad74603fd6,局部烧蚀,incoming,[353],353
obs_91b191e6f20a,Observation,与 防锈油 存在 采用维修工艺 关系,relation_projection,relation,,,采用维修工艺,ent_7a0e605e45a9440b,防锈油,outgoing,[339],339
obs_91ca801272df,Observation,与 缸体裂损与变形 存在 导致 关系,relation_projection,relation,,,导致,ent_e1e413181256ce4b,缸体裂损与变形,outgoing,[354],354
obs_91cd53f1dbdd,Observation,要求：符合计量校准要求,attribute,entity_attribute,要求,符合计量校准要求,,,,,[330],330
obs_91e664bf5bb1,Observation,与 轴瓦 存在 检测 关系,relation_projection,relation,,,检测,ent_e61e5e23e63c52ee,轴瓦,outgoing,[333],333
obs_91f3504c0a06,Observation,被 气缸套镗磨 以 监控 关系连接,relation_projection,relation,,,监控,ent_50201b709e2ba925,气缸套镗磨,incoming,[340],340
obs_9204bf00806d,Observation,与 接合面密封性能差 存在 发生故障 关系,relation_projection,relation,,,发生故障,ent_0f35ce8cb5000544,接合面密封性能差,outgoing,[354],354
obs_920e87fbdd5c,Observation,被 系统完整性与密封性检验 以 针对 关系连接,relation_projection,relation,,,针对,ent_149491adcfa779c3,系统完整性与密封性检验,incoming,[346],346
obs_922b6b65c73e,Observation,与 完工验收 存在 负责 关系,relation_projection,relation,,,负责,ent_b3e2261db833ca5c,完工验收,outgoing,[348],348
obs_93554787ba2b,Observation,被 部件精准检测与故障量化 以 采用检测方法 关系连接,relation_projection,relation,,,采用检测方法,ent_8b20e571bdaf8d74,部件精准检测与故障量化,incoming,[333],333
obs_93590a2ca4e1,Observation,与 安全隐患排查 存在 前置于 关系,relation_projection,relation,,,前置于,ent_4830511807b833fa,安全隐患排查,outgoing,[342],342
obs_936143aee8db,Observation,与 热效率 存在 导致 关系,relation_projection,relation,,,导致,ent_9a10747bcd705fa9,热效率,outgoing,[356],356
obs_9372c10838cf,Observation,被 维修资料核查 以 依据 关系连接,relation_projection,relation,,,依据,ent_69b6cb712a7114e2,维修资料核查,incoming,[346],346
obs_9372c7ef7c71,Observation,与 部件标记 存在 监控 关系,relation_projection,relation,,,监控,ent_7a7a19523d156a45,部件标记,outgoing,[332],332
obs_9397cd57b0ba,Observation,被 取样留存异常油品 以 针对 关系连接,relation_projection,relation,,,针对,ent_f01878987786155c,取样留存异常油品,incoming,[330],330
obs_93ad90b81bfc,Observation,与 方案交底 存在 前置于 关系,relation_projection,relation,,,前置于,ent_e1492a6a5e7e015e,方案交底,outgoing,[337],337
obs_93dca266dcf3,Observation,与 裙部外径检测 存在 采用检测方法 关系,relation_projection,relation,,,采用检测方法,ent_236760046262c14b,裙部外径检测,outgoing,[333],333
obs_93ed306a21b7,Observation,被 船级社验船师 以 见证 关系连接,relation_projection,relation,,,见证,ent_35d6d2c9ef759531,船级社验船师,incoming,[337],337
obs_93fb1a58323d,Observation,被 维修作业进度计划 以 依据 关系连接,relation_projection,relation,,,依据,ent_66838a252be22a87,维修作业进度计划,incoming,[337],337
obs_94004f7eaa73,Observation,被 定压涡轮增压 以 适用于 关系连接,relation_projection,relation,,,适用于,ent_8464a0b53e04a767,定压涡轮增压,incoming,[359],359
obs_940529c24340,Observation,被 气缸盖裂纹焊补 以 产出 关系连接,relation_projection,relation,,,产出,ent_760b5fec879709f3,气缸盖裂纹焊补,incoming,[340],340
obs_942b34425eee,Observation,被 维修实施 以 采用维修工艺 关系连接,relation_projection,relation,,,采用维修工艺,ent_acead61428fe0954,维修实施,incoming,[338],338
obs_9457cab87a93,Observation,被 轮机管理人员 以 负责 关系连接,relation_projection,relation,,,负责,ent_5c2a4bbb37012dad,轮机管理人员,incoming,[355],355
obs_94584ebeb023,Observation,与 现代船舶柴油机 存在 适用于 关系,relation_projection,relation,,,适用于,ent_bab185d34c075dd2,现代船舶柴油机,outgoing,[356],356
obs_9464b8979a41,Observation,被 船方 以 见证 关系连接,relation_projection,relation,,,见证,ent_48e75734768cc26c,船方,incoming,[340],340
obs_948f9b9d7453,Observation,被 轴瓦 以 发生故障 关系连接,relation_projection,relation,,,发生故障,ent_e61e5e23e63c52ee,轴瓦,incoming,[333],333
obs_94af5a091727,Observation,被 检查管路法兰接头 以 发现 关系连接,relation_projection,relation,,,发现,ent_2881d8f4f18cf184,检查管路法兰接头,incoming,[330],330
obs_94bb3259aa1f,Observation,状态：乳化、含金属碎屑、变色,attribute,entity_attribute,状态,乳化、含金属碎屑、变色,,,,,[330],330
obs_94c16f98bb93,Observation,被 静态完工检验 以 检测 关系连接,relation_projection,relation,,,检测,ent_87b3a85fb525091f,静态完工检验,incoming,[345],345
obs_94c4a01f8a2f,Observation,被 配气机构检测 以 发现 关系连接,relation_projection,relation,,,发现,ent_8e84a933a01388ff,配气机构检测,incoming,[331],331
obs_94e229e5fc10,Observation,被 现场安全条件确认 以 检测 关系连接,relation_projection,relation,,,检测,ent_57675037defb8e6e,现场安全条件确认,incoming,[338],338
obs_94e67b423f0a,Observation,与 缸体裂损与变形 存在 导致 关系,relation_projection,relation,,,导致,ent_e1e413181256ce4b,缸体裂损与变形,outgoing,[354],354
obs_951153a50ac4,Observation,与 单缸负荷 存在 监控 关系,relation_projection,relation,,,监控,ent_d63f5defd8b53554,单缸负荷,outgoing,[351],351
obs_957cc963023b,Observation,被 气缸盖平面铣削 以 采用维修工艺 关系连接,relation_projection,relation,,,采用维修工艺,ent_2596ca4bfc2fae51,气缸盖平面铣削,incoming,[340],340
obs_958bc12d6c1a,Observation,与 弯曲变形 存在 发生故障 关系,relation_projection,relation,,,发生故障,ent_27c061b16d9cf5b3,弯曲变形,outgoing,[333],333
obs_95a4f5a1e0d2,Observation,被 检查调试 以 检测 关系连接,relation_projection,relation,,,检测,ent_db36ce0339b91b38,检查调试,incoming,[338],338
obs_95b0cc8f8896,Observation,被 柴油机废气涡轮增压系统 以 适用于 关系连接,relation_projection,relation,,,适用于,ent_4cb90d0bdd5fc635,柴油机废气涡轮增压系统,incoming,[356],356
obs_964e2bbe8709,Observation,被 磨损量检测 以 检测 关系连接,relation_projection,relation,,,检测,ent_64a47d132d1efaf0,磨损量检测,incoming,[333],333
obs_9651c8ca4217,Observation,与 振动烈度 存在 检测 关系,relation_projection,relation,,,检测,ent_7e8edfa7fd659f40,振动烈度,outgoing,[347],347
obs_966c17d136d0,Observation,被 标准化装配作业 以 监控 关系连接,relation_projection,relation,,,监控,ent_55054350edb6a537,标准化装配作业,incoming,[341],341
obs_9680b629be8e,Observation,与 专用工具 存在 检测 关系,relation_projection,relation,,,检测,ent_26ccff3a640efc96,专用工具,outgoing,[338],338
obs_9696b9dcbeac,Observation,被 风险辨识 以 针对 关系连接,relation_projection,relation,,,针对,ent_a87610b5846c7bdb,风险辨识,incoming,[336],336
obs_96a9c5a5bcbd,Observation,被 部件精准检测与故障量化 以 采用检测方法 关系连接,relation_projection,relation,,,采用检测方法,ent_8b20e571bdaf8d74,部件精准检测与故障量化,incoming,[333],333
obs_96beac00a093,Observation,被 空载试车试验 以 监控 关系连接,relation_projection,relation,,,监控,ent_5f73a6ec680615e1,空载试车试验,incoming,[347],347
obs_96e3bbe6d075,Observation,与 质保责任 存在 监控 关系,relation_projection,relation,,,监控,ent_8f4a3314b1f9fbd0,质保责任,outgoing,[349],349
obs_971a6b30c726,Observation,被 部件精准检测与故障量化 以 采用检测方法 关系连接,relation_projection,relation,,,采用检测方法,ent_8b20e571bdaf8d74,部件精准检测与故障量化,incoming,[333],333
obs_9732d72bc9ed,Observation,与 气缸套 存在 针对 关系,relation_projection,relation,,,针对,ent_dffe3a34eaf57fdf,气缸套,outgoing,[333],333
obs_97721404b8ec,Observation,被 喷油器偶件配研 以 采用检测方法 关系连接,relation_projection,relation,,,采用检测方法,ent_c6b5d51c2833f74e,喷油器偶件配研,incoming,[340],340
obs_977d5b6502f9,Observation,被 班组质检员 以 负责 关系连接,relation_projection,relation,,,负责,ent_0b8b7f751039d3b1,班组质检员,incoming,[342],342
obs_97d1802bd611,Observation,被 校正工艺 以 适用于 关系连接,relation_projection,relation,,,适用于,ent_1cd2b7c9934d9b35,校正工艺,incoming,[336],336
obs_97e934af4d08,Observation,被 部件精准检测与故障量化 以 针对 关系连接,relation_projection,relation,,,针对,ent_8b20e571bdaf8d74,部件精准检测与故障量化,incoming,[333],333
obs_97f2ed0fed81,Observation,与 热应力不均 存在 导致 关系,relation_projection,relation,,,导致,ent_bbaa27577a2786b6,热应力不均,outgoing,[353],353
obs_98223c1d2f52,Observation,与 松脱 存在 发现 关系,relation_projection,relation,,,发现,ent_26a65c861bd3420e,松脱,outgoing,[330],330
obs_98280c5dbe7e,Observation,被 气阀与阀座研磨 以 监控 关系连接,relation_projection,relation,,,监控,ent_d9e677d249ad2e84,气阀与阀座研磨,incoming,[340],340
obs_987778653844,Observation,与 气缸盖裂纹焊补 存在 负责 关系,relation_projection,relation,,,负责,ent_760b5fec879709f3,气缸盖裂纹焊补,outgoing,[340],340
obs_990bb59bcac3,Observation,被 故障勘验 以 监控 关系连接,relation_projection,relation,,,监控,ent_6251d9fced493149,故障勘验,incoming,[329],329
obs_991dcefe2754,Observation,被 维修单位的安全负责人 以 负责 关系连接,relation_projection,relation,,,负责,ent_8ece98377ffe578b,维修单位的安全负责人,incoming,[337],337
obs_99260241be6e,Observation,被 动态试车检验 以 采用检测方法 关系连接,relation_projection,relation,,,采用检测方法,ent_e5090d1dbae93fb9,动态试车检验,incoming,[346],346
obs_994107ca9bd6,Observation,被 负载试车试验 以 产出 关系连接,relation_projection,relation,,,产出,ent_bdfa0c2921ee035b,负载试车试验,incoming,[348],348
obs_999303ef5dfa,Observation,与 阀座 存在 检测 关系,relation_projection,relation,,,检测,ent_98914677eceae031,阀座,outgoing,[333],333
obs_9999707b538a,Observation,被 专项性能勘验 以 采用检测方法 关系连接,relation_projection,relation,,,采用检测方法,ent_155b945f9bba7eed,专项性能勘验,incoming,[331],331
obs_99a1700505f1,Observation,与 铝制部件 存在 适用于 关系,relation_projection,relation,,,适用于,ent_dcefd639fd3bf342,铝制部件,outgoing,[332],332
obs_99b270941e9a,Observation,与 校正记录 存在 产出 关系,relation_projection,relation,,,产出,ent_754f7914ee0c40a8,校正记录,outgoing,[340],340
obs_99b7963600b7,Observation,与 燃油利用率降低 存在 导致 关系,relation_projection,relation,,,导致,ent_8103f7fe08f32777,燃油利用率降低,outgoing,[351],351
obs_99eef6aba0db,Observation,被 机械加工工艺 以 适用于 关系连接,relation_projection,relation,,,适用于,ent_8e85c2d2403f68ca,机械加工工艺,incoming,[336],336
obs_99f092a8323c,Observation,被 关不死 以 导致 关系连接,relation_projection,relation,,,导致,ent_9fad7a1f5cabc868,关不死,incoming,[352],352
obs_9a01255a1913,Observation,被 焊接修复检验 以 检测 关系连接,relation_projection,relation,,,检测,ent_913f5ee836d3f65f,焊接修复检验,incoming,[344],344
obs_9a0c1e7e2336,Observation,被 部件精准检测与故障量化 以 采用检测方法 关系连接,relation_projection,relation,,,采用检测方法,ent_8b20e571bdaf8d74,部件精准检测与故障量化,incoming,[333],333
obs_9a36a207b110,Observation,与 船级社要求 存在 依据 关系,relation_projection,relation,,,依据,ent_b26afebc0a5b7d4c,船级社要求,outgoing,[346],346
obs_9a3e152e9e6a,Observation,被 装配技术缺陷 以 导致 关系连接,relation_projection,relation,,,导致,ent_4f0f26cd04ce25cb,装配技术缺陷,incoming,[353],353
obs_9a62eb788f6b,Observation,被 标准化装配作业 以 采用维修工艺 关系连接,relation_projection,relation,,,采用维修工艺,ent_55054350edb6a537,标准化装配作业,incoming,[341],341
obs_9a8690848ca5,Observation,被 凸轮轴轴颈磨损检测 以 检测 关系连接,relation_projection,relation,,,检测,ent_c0c07cc0afef57b6,凸轮轴轴颈磨损检测,incoming,[333],333
obs_9abfac72ba75,Observation,与 增压扫气 存在 针对 关系,relation_projection,relation,,,针对,ent_9d0045198a108984,增压扫气,outgoing,[350],350
obs_9b0186bc4201,Observation,被 进厂勘验检验 以 依据 关系连接,relation_projection,relation,,,依据,ent_2a9b57d0fa598224,进厂勘验检验,incoming,[343],343
obs_9b287581d5a3,Observation,被 焊接修复检验 以 检测 关系连接,relation_projection,relation,,,检测,ent_913f5ee836d3f65f,焊接修复检验,incoming,[344],344
obs_9b38cd5fcc9b,Observation,与 缸头安全阀起跳 存在 导致 关系,relation_projection,relation,,,导致,ent_668dceee153e9006,缸头安全阀起跳,outgoing,[352],352
obs_9b3bd0fca785,Observation,被 核查漏油漏水漏气 以 发现 关系连接,relation_projection,relation,,,发现,ent_18ea38e036f5eaaf,核查漏油漏水漏气,incoming,[330],330
obs_9b4b4207aa8f,Observation,与 形位公差检测 存在 采用检测方法 关系,relation_projection,relation,,,采用检测方法,ent_9fe0c29f2255e1b0,形位公差检测,outgoing,[340],340
obs_9b5429c6f7f3,Observation,与 滞后 存在 处理 关系,relation_projection,relation,,,处理,ent_c856537a163f3bec,滞后,outgoing,[359],359
obs_9bc5b24d5d6d,Observation,与 滑油系统参数 存在 监控 关系,relation_projection,relation,,,监控,ent_d532a2692f05ffb8,滑油系统参数,outgoing,[348],348
obs_9bd166bdf69a,Observation,与 连杆杆身 存在 检测 关系,relation_projection,relation,,,检测,ent_a3bcd562f5381603,连杆杆身,outgoing,[331],331
obs_9c4d6ad882f4,Observation,被 突发性故障抢修 以 产出 关系连接,relation_projection,relation,,,产出,ent_9aa8e5e7ef3100de,突发性故障抢修,incoming,[350],350
obs_9cc0315d5454,Observation,与 轴瓦 存在 检测 关系,relation_projection,relation,,,检测,ent_e61e5e23e63c52ee,轴瓦,outgoing,[333],333
obs_9d682402cae3,Observation,与 整机 存在 针对 关系,relation_projection,relation,,,针对,ent_ad69b892506628ff,整机,outgoing,[341],341
