observation_id:ID(Observation-ID),:LABEL,text,kind,source_kind,attribute_key,attribute_value,relation_type,peer_entity_id,peer_entity_name,direction,source_chunk_ids_json,source_chunk_ids_pipe
obs_8de492bd29a8,Observation,被 基础巡检 以 用于诊断 关系连接,relation_projection,relation,,,用于诊断,ent_30d11641fba91aab,基础巡检,incoming,[458],458
obs_8dee08d85ddd,Observation,被 冷却系统故障 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_7a57bc57762b54d9,冷却系统故障,incoming,[432],432
obs_8df9bcd7e3ec,Observation,被 气门故障 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_6a4c43d27005409e,气门故障,incoming,[431],431
obs_8e2da4d8e5be,Observation,与 船舶主推进装置 存在 适用于 关系,relation_projection,relation,,,适用于,ent_9836c6cfe96e4b0c,船舶主推进装置,outgoing,[451],451
obs_8e440183bfac,Observation,与 火花 存在 表现为 关系,relation_projection,relation,,,表现为,ent_24384c630aa3a35e,火花,outgoing,[449],449
obs_8e6a8a83404c,Observation,被 油泵故障 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_7f590683648abeb0,油泵故障,incoming,[432],432
obs_8e81e077f77f,Observation,被 AVR 故障 以 导致 关系连接,relation_projection,relation,,,导致,ent_8b323f4bc2982dc0,AVR 故障,incoming,[438],438
obs_8e823e22fd31,Observation,与 无法定舵 存在 表现为 关系,relation_projection,relation,,,表现为,ent_85a86248e1cb50c8,无法定舵,outgoing,[437],437
obs_8eadd53eee6e,Observation,被 沟通协同不足 以 导致 关系连接,relation_projection,relation,,,导致,ent_9a8772c4fbb143d7,沟通协同不足,incoming,[455],455
obs_8ed5076e5463,Observation,被 监控系统 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_bab1b3f89418583e,监控系统,incoming,[442],442
obs_8f0d02e7ba18,Observation,被 FMECA 以 监测 关系连接,relation_projection,relation,,,监测,ent_038360f851d3c01c,FMECA,incoming,[430],430
obs_8f2e738c9a3e,Observation,被 船舶机电系统 以 涉及 关系连接,relation_projection,relation,,,涉及,ent_519fb497e62a5846,船舶机电系统,incoming,[427],427
obs_8f49b90d3f2f,Observation,被 液压泵磨损 以 导致 关系连接,relation_projection,relation,,,导致,ent_dbab623f30bb6f8e,液压泵磨损,incoming,[437],437
obs_8f50ffc422ba,Observation,被 对保护链路的分层理解和逻辑验证 以 用于预防 关系连接,relation_projection,relation,,,用于预防,ent_f296d988d8c2bea0,对保护链路的分层理解和逻辑验证,incoming,[444],444
obs_8f51c95924fe,Observation,类别：噩梦级故障,attribute,entity_attribute,类别,噩梦级故障,,,,,[449],449
obs_8f524b075475,Observation,被 散热片积灰 以 导致 关系连接,relation_projection,relation,,,导致,ent_13e18df795541ca9,散热片积灰,incoming,[439],439
obs_8f6145db3f06,Observation,与 报警与控制系统 存在 监测 关系,relation_projection,relation,,,监测,ent_1ff4b8c684cd3f2e,报警与控制系统,outgoing,[428],428
obs_8f91613d6ebf,Observation,被 严格执行月度操舵装置测试制度 以 用于预防 关系连接,relation_projection,relation,,,用于预防,ent_9f40c5c5a8219784,严格执行月度操舵装置测试制度,incoming,[447],447
obs_8fb0c8c50618,Observation,与 发电机并车困难 存在 表现为 关系,relation_projection,relation,,,表现为,ent_5fc745c338527dbe,发电机并车困难,outgoing,[436],436
obs_8ff142b157cb,Observation,被 虚接 以 触发 关系连接,relation_projection,relation,,,触发,ent_51ad382e9289f89e,虚接,incoming,[450],450
obs_901023c0acfc,Observation,与 发动机启动困难 存在 导致 关系,relation_projection,relation,,,导致,ent_63cc9c1c4cedf3c5,发动机启动困难,outgoing,[435],435
obs_90192f595481,Observation,被 逆功率 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_31233318a354f5d3,逆功率,incoming,[438],438
obs_904fb165542a,Observation,与 绝缘下降 存在 导致 关系,relation_projection,relation,,,导致,ent_d74b47d896d4dac3,绝缘下降,outgoing,[448],448
obs_9068c179b97c,Observation,与 压载泵 存在 涉及 关系,relation_projection,relation,,,涉及,ent_a628f3a7b523ca26,压载泵,outgoing,[446],446
obs_9069438e6ba3,Observation,与 不出水 存在 表现为 关系,relation_projection,relation,,,表现为,ent_3c7b5dd5ac03363f,不出水,outgoing,[454],454
obs_90723298553d,Observation,与 局部过热 存在 用于诊断 关系,relation_projection,relation,,,用于诊断,ent_080cdd77c70242d7,局部过热,outgoing,[433],433
obs_90aeca08bbac,Observation,与 废气锅炉 存在 发生于 关系,relation_projection,relation,,,发生于,ent_d14f87aaeab78d0c,废气锅炉,outgoing,[440],440
obs_90b274fa1a93,Observation,与 液压与辅助机械系统 存在 适用于 关系,relation_projection,relation,,,适用于,ent_637b26b3e71416a6,液压与辅助机械系统,outgoing,[451],451
obs_90bb9e7c1078,Observation,与 更换 PS8109 压力开关 存在 采取 关系,relation_projection,relation,,,采取,ent_f75bb409bb6b154d,更换 PS8109 压力开关,outgoing,[444],444
obs_90c411c34e53,Observation,与 保护缺失 存在 触发 关系,relation_projection,relation,,,触发,ent_163c832d6e6d661e,保护缺失,outgoing,[450],450
obs_9102133b0e33,Observation,与 发电机并机困难与掉闸 存在 导致 关系,relation_projection,relation,,,导致,ent_c5febae387fdff58,发电机并机困难与掉闸,outgoing,[436],436
obs_9142a06e4b15,Observation,被 加强炉水化验和碱度控制 以 用于预防 关系连接,relation_projection,relation,,,用于预防,ent_7233a89f0fbb0adb,加强炉水化验和碱度控制,incoming,[440],440
obs_9157ad390d2a,Observation,与 碰撞 存在 触发 关系,relation_projection,relation,,,触发,ent_a8394415b8dc90ca,碰撞,outgoing,[429],429
obs_918a73ff399f,Observation,被 维修后未复原且信号线被拔除 以 导致 关系连接,relation_projection,relation,,,导致,ent_a6f47ca824803ddb,维修后未复原且信号线被拔除,incoming,[445],445
obs_91905d2695b6,Observation,与 燃油管破裂 存在 导致 关系,relation_projection,relation,,,导致,ent_a19ec6fabc808731,燃油管破裂,outgoing,[445],445
obs_91995a75b5cc,Observation,与 舵机液压系统压力异常 存在 导致 关系,relation_projection,relation,,,导致,ent_5f2c8fd174f704b6,舵机液压系统压力异常,outgoing,[437],437
obs_91a2a0d841d5,Observation,被 油雾污染 以 导致 关系连接,relation_projection,relation,,,导致,ent_1f1946a4fa59455c,油雾污染,incoming,[436],436
obs_91ad14ff6463,Observation,与 接线脱落 存在 导致 关系,relation_projection,relation,,,导致,ent_f2abe34f783ac0aa,接线脱落,outgoing,[448],448
obs_91d1628db39a,Observation,与 保护元件 存在 导致 关系,relation_projection,relation,,,导致,ent_32e4d0f26ac4b6e9,保护元件,outgoing,[454],454
obs_91ddc0b3d020,Observation,被 燃油系统故障 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_be191d4e1e6ed86b,燃油系统故障,incoming,[435],435
obs_91e0c44f1af2,Observation,与 烟灰失火 存在 导致 关系,relation_projection,relation,,,导致,ent_ab4ed4b121268f66,烟灰失火,outgoing,[440],440
obs_91efaf98e3f0,Observation,被 弃船演习 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_24b510e88a2137e0,弃船演习,incoming,[450],450
obs_9226c6e87e3d,Observation,被 AVR 性能劣化 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_273d28bbfc304426,AVR 性能劣化,incoming,[446],446
obs_924f85e56d6e,Observation,被 支持向量机 以 监测 关系连接,relation_projection,relation,,,监测,ent_963f48bb83256671,支持向量机,incoming,[435],435
obs_927e1a58b6a7,Observation,与 电路板故障 存在 涉及 关系,relation_projection,relation,,,涉及,ent_46014f7d869239a3,电路板故障,outgoing,[443],443
obs_92c5030088d4,Observation,被 全船失电 以 触发 关系连接,relation_projection,relation,,,触发,ent_f0ca1ec00c9b2e73,全船失电,incoming,[429],429
obs_92e08f5d6830,Observation,与 集控室查找接线通道确认外部端子状态 存在 采用 关系,relation_projection,relation,,,采用,ent_ed30f33968bc6979,集控室查找接线通道确认外部端子状态,outgoing,[443],443
obs_92fbaa5bc116,Observation,被 振动监测系统 以 监测 关系连接,relation_projection,relation,,,监测,ent_4da4b79d0216afa6,振动监测系统,incoming,[457],457
obs_93158520e422,Observation,被 神经网络 以 用于诊断 关系连接,relation_projection,relation,,,用于诊断,ent_0fdf11255fd710aa,神经网络,incoming,[434],434
obs_9368df2bdca0,Observation,被 甲板部门与轮机部门之间缺乏有效沟通 以 导致 关系连接,relation_projection,relation,,,导致,ent_6480f3ad37041cbc,甲板部门与轮机部门之间缺乏有效沟通,incoming,[446],446
obs_93722158bb50,Observation,被 FMECA 以 监测 关系连接,relation_projection,relation,,,监测,ent_038360f851d3c01c,FMECA,incoming,[427],427
obs_93bc0df4e0b8,Observation,与 分油机 存在 适用于 关系,relation_projection,relation,,,适用于,ent_0df3af14a7ec46fd,分油机,outgoing,[449],449
obs_93c93047c2ef,Observation,发生频率：再次,attribute,entity_attribute,发生频率,再次,,,,,[449],449
obs_93cd56be2e1c,Observation,被 维护不及时 以 导致 关系连接,relation_projection,relation,,,导致,ent_243f5d364f354209,维护不及时,incoming,[432],432
obs_93f3bedef6da,Observation,与 船舶主推进装置 存在 适用于 关系,relation_projection,relation,,,适用于,ent_9836c6cfe96e4b0c,船舶主推进装置,outgoing,[451],451
obs_93f6fbb8ddd5,Observation,与 发电与配电系统 存在 适用于 关系,relation_projection,relation,,,适用于,ent_48a108bcc4076287,发电与配电系统,outgoing,[451],451
obs_940597369821,Observation,被 固定式油温监控 以 监测 关系连接,relation_projection,relation,,,监测,ent_789fea4feb9bc0e7,固定式油温监控,incoming,[445],445
obs_94089884a203,Observation,被 确保燃油品质合格 以 用于处理 关系连接,relation_projection,relation,,,用于处理,ent_e6a874df4ca56914,确保燃油品质合格,incoming,[435],435
obs_941439e242a7,Observation,被 AVR 失灵 以 导致 关系连接,relation_projection,relation,,,导致,ent_84f6222d43c374a4,AVR 失灵,incoming,[436],436
obs_9436a5ec187a,Observation,被 经验 以 用于诊断 关系连接,relation_projection,relation,,,用于诊断,ent_82ab862ff63e76bb,经验,incoming,[449],449
obs_946528f3a08b,Observation,与 轴向振动监控器 LC-AVM-01 控制板 存在 监测 关系,relation_projection,relation,,,监测,ent_d59bcb5d98f3e330,轴向振动监控器 LC-AVM-01 控制板,outgoing,[443],443
obs_947828d50140,Observation,被 2024 年 5 月 13 日船舶空载航行故障案例 以 涉及 关系连接,relation_projection,relation,,,涉及,ent_450daa32ef62561e,2024 年 5 月 13 日船舶空载航行故障案例,incoming,[442],442
obs_947f9cd405e4,Observation,被 接线紧固 以 用于处理 关系连接,relation_projection,relation,,,用于处理,ent_3709b76c05a435a4,接线紧固,incoming,[439],439
obs_9480a763900e,Observation,与 重大险情 存在 导致 关系,relation_projection,relation,,,导致,ent_26fc8b5a7cb3f257,重大险情,outgoing,[427],427
obs_948b21300784,Observation,与 接线脱落 存在 导致 关系,relation_projection,relation,,,导致,ent_f2abe34f783ac0aa,接线脱落,outgoing,[448],448
obs_949123b9fd70,Observation,被 海水侧附着物 以 导致 关系连接,relation_projection,relation,,,导致,ent_cf41fb86ac51b212,海水侧附着物,incoming,[433],433
obs_94997d65b00a,Observation,被 主机滑油低压导致异常停车案例 以 归因于 关系连接,relation_projection,relation,,,归因于,ent_ecd281b8fc0782c5,主机滑油低压导致异常停车案例,incoming,[443],443
obs_949fdf40c938,Observation,与 电网绝缘过低与接地故障 存在 用于处理 关系,relation_projection,relation,,,用于处理,ent_ba59e062e81c9117,电网绝缘过低与接地故障,outgoing,[436],436
obs_94a24f36ca60,Observation,被 舵机失灵 以 触发 关系连接,relation_projection,relation,,,触发,ent_e3bf83d9a59b54dc,舵机失灵,incoming,[429],429
obs_94ce4898b1c2,Observation,全称：故障树分析,attribute,entity_attribute,全称,故障树分析,,,,,"[427, 430]",427|430
obs_94d86fc55d99,Observation,被 冷却系统高温故障 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_631004ef2994eaec,冷却系统高温故障,incoming,[435],435
obs_94db1f41eb2a,Observation,与 发电机并机困难与掉闸 存在 导致 关系,relation_projection,relation,,,导致,ent_c5febae387fdff58,发电机并机困难与掉闸,outgoing,[436],436
obs_94ef6df68854,Observation,被 出口阀未开 以 导致 关系连接,relation_projection,relation,,,导致,ent_49f3a9086d9ba925,出口阀未开,incoming,[454],454
obs_94faae868b80,Observation,被 交通密集区 以 导致 关系连接,relation_projection,relation,,,导致,ent_5285975e4e695cb3,交通密集区,incoming,[429],429
obs_951aad4f3fb2,Observation,被 泵 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_eec331b16e2187bd,泵,incoming,[454],454
obs_9527fce24df1,Observation,被 燃油系统泄漏 以 导致 关系连接,relation_projection,relation,,,导致,ent_4e971f95541fe551,燃油系统泄漏,incoming,[429],429
obs_953b8c6dc298,Observation,与 电机 存在 导致 关系,relation_projection,relation,,,导致,ent_3e18fef57319c5f2,电机,outgoing,[454],454
obs_953ebf71132e,Observation,与 启用轻柴油系统 存在 采取 关系,relation_projection,relation,,,采取,ent_4ea4fc09803a82be,启用轻柴油系统,outgoing,[445],445
obs_954e7131c01e,Observation,与 燃烧不稳定 存在 表现为 关系,relation_projection,relation,,,表现为,ent_74ff0ef7f363a74b,燃烧不稳定,outgoing,[435],435
obs_95699b78a623,Observation,被 2024 年上半年珠江口水域因机电故障引发的险情达 46 起案例 以 归因于 关系连接,relation_projection,relation,,,归因于,ent_6e99f7a38c912a88,2024 年上半年珠江口水域因机电故障引发的险情达 46 起案例,incoming,[427],427
obs_95823655210d,Observation,被 进出港 以 导致 关系连接,relation_projection,relation,,,导致,ent_74f081fcb55890eb,进出港,incoming,[429],429
obs_95a8e1704e7e,Observation,发生频率：最少见,attribute,entity_attribute,发生频率,最少见,,,,,"[429, 449]",429|449
obs_95ed66d7875b,Observation,与 故障状态 存在 监测 关系,relation_projection,relation,,,监测,ent_2d096aa7e2349a05,故障状态,outgoing,[435],435
obs_964f08c058f0,Observation,与 齿轮磨损 存在 用于诊断 关系,relation_projection,relation,,,用于诊断,ent_567c0e29ea134e8e,齿轮磨损,outgoing,[434],434
obs_969c67e05cc4,Observation,被 深度排故逻辑案例 以 涉及 关系连接,relation_projection,relation,,,涉及,ent_3cda74c8a1870925,深度排故逻辑案例,incoming,[443],443
obs_969d5d5a8047,Observation,被 控制水压力不足 以 导致 关系连接,relation_projection,relation,,,导致,ent_5f717ab794362c10,控制水压力不足,incoming,[440],440
obs_96a5b4d06543,Observation,被 材料选型 以 适用于 关系连接,relation_projection,relation,,,适用于,ent_03d631fb62aeb2b6,材料选型,incoming,[451],451
obs_96ae1f7464fd,Observation,数量：46 起,attribute,entity_attribute,数量,46 起,,,,,[427],427
obs_96b2544994c9,Observation,被 自制听诊器 以 监测 关系连接,relation_projection,relation,,,监测,ent_d3474fe90d54739d,自制听诊器,incoming,[448],448
obs_96e38b6754ac,Observation,与 间歇停机 存在 表现为 关系,relation_projection,relation,,,表现为,ent_2ee7735ca5a5667c,间歇停机,outgoing,[448],448
obs_9705ad1232d4,Observation,被 活塞环断裂 以 导致 关系连接,relation_projection,relation,,,导致,ent_aad2717033e448e9,活塞环断裂,incoming,[431],431
obs_970a7d8a021f,Observation,与 分油机 存在 监测 关系,relation_projection,relation,,,监测,ent_0df3af14a7ec46fd,分油机,outgoing,[434],434
obs_970eb76ddcf3,Observation,出厂年份：2009 年,attribute,entity_attribute,出厂年份,2009 年,,,,,"[429, 442]",429|442
obs_970fa9c029dc,Observation,缸径：700 毫米,attribute,entity_attribute,缸径,700 毫米,,,,,[442],442
obs_9724702684b5,Observation,与 时间序列数据 存在 监测 关系,relation_projection,relation,,,监测,ent_1d21161c894a0a8d,时间序列数据,outgoing,[435],435
obs_974416865fb9,Observation,与 活塞活门破裂 存在 用于预防 关系,relation_projection,relation,,,用于预防,ent_918b42b42e7688dd,活塞活门破裂,outgoing,[449],449
obs_974c449972a6,Observation,被 舵机失灵 以 触发 关系连接,relation_projection,relation,,,触发,ent_e3bf83d9a59b54dc,舵机失灵,incoming,[429],429
obs_9772ada27ed1,Observation,被 清除绕组灰尘和油渍 以 用于处理 关系连接,relation_projection,relation,,,用于处理,ent_30c38c122fc8bec2,清除绕组灰尘和油渍,incoming,[438],438
obs_9772c738ba73,Observation,被 高温 以 导致 关系连接,relation_projection,relation,,,导致,ent_a550a4878f30aa3d,高温,incoming,[450],450
obs_9779003d70e5,Observation,与 污染 存在 触发 关系,relation_projection,relation,,,触发,ent_732895a29cdde1df,污染,outgoing,[429],429
obs_9779ec419000,Observation,被 延长加减速斜率参数 以 用于处理 关系连接,relation_projection,relation,,,用于处理,ent_52a38bde4b05ee63,延长加减速斜率参数,incoming,[439],439
obs_97c675bf2d82,Observation,与 锈蚀 存在 导致 关系,relation_projection,relation,,,导致,ent_b6dd884eadd964a6,锈蚀,outgoing,[448],448
obs_97c83ba46702,Observation,与 振动值突破报警阈值 存在 表现为 关系,relation_projection,relation,,,表现为,ent_fd577ef4c6705cc4,振动值突破报警阈值,outgoing,[442],442
obs_980cfff33c98,Observation,被 冷却系统高温故障 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_631004ef2994eaec,冷却系统高温故障,incoming,[435],435
obs_9818d343aca8,Observation,被 深度排故逻辑案例 以 采取 关系连接,relation_projection,relation,,,采取,ent_3cda74c8a1870925,深度排故逻辑案例,incoming,[443],443
obs_985122ff826e,Observation,与 变频器 存在 适用于 关系,relation_projection,relation,,,适用于,ent_87d91ffec8479486,变频器,outgoing,[451],451
obs_986aa9c5b1fb,Observation,被 全船失电—压载泵过载跳电案例 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_e12360f65d9a78a6,全船失电—压载泵过载跳电案例,incoming,[446],446
obs_987e9ec74601,Observation,被 监控器 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_6c56c7519b1011b7,监控器,incoming,[442],442
obs_98a08e42c0c3,Observation,与 主机滑油低压 存在 归因于 关系,relation_projection,relation,,,归因于,ent_8b09a9c9e69f0594,主机滑油低压,outgoing,[443],443
obs_98c2f10282c0,Observation,被 长短期记忆网络 以 监测 关系连接,relation_projection,relation,,,监测,ent_89638aeb66a521c0,长短期记忆网络,incoming,[435],435
obs_98cf9bca03c0,Observation,被 清理海底门杂物 以 用于处理 关系连接,relation_projection,relation,,,用于处理,ent_ed04ddd351d8c735,清理海底门杂物,incoming,[436],436
obs_98d9e82d4071,Observation,被 冷却不充分 以 导致 关系连接,relation_projection,relation,,,导致,ent_7c9e88be4ca873df,冷却不充分,incoming,[431],431
obs_98ebefaee198,Observation,与 齿轮磨损 存在 用于预防 关系,relation_projection,relation,,,用于预防,ent_567c0e29ea134e8e,齿轮磨损,outgoing,[434],434
obs_98ee819dfd10,Observation,与 端子松动 存在 导致 关系,relation_projection,relation,,,导致,ent_b0d7611679dbf443,端子松动,outgoing,[450],450
obs_992c66c9a1c8,Observation,与 发电机 存在 发生于 关系,relation_projection,relation,,,发生于,ent_3447717743711de7,发电机,outgoing,[438],438
obs_992c7b2bce7c,Observation,被 舵机液压系统压力异常 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_5f2c8fd174f704b6,舵机液压系统压力异常,incoming,[437],437
obs_995255a98cad,Observation,与 舵机液压系统压力异常 存在 用于处理 关系,relation_projection,relation,,,用于处理,ent_5f2c8fd174f704b6,舵机液压系统压力异常,outgoing,[437],437
obs_99624f292767,Observation,被 传动失效 以 导致 关系连接,relation_projection,relation,,,导致,ent_016be4e5e417d833,传动失效,incoming,[432],432
obs_998890e2bc4d,Observation,与 排烟发蓝 存在 导致 关系,relation_projection,relation,,,导致,ent_db055ac1c0c3cad4,排烟发蓝,outgoing,[431],431
obs_9998a33c9705,Observation,与 流量极低 存在 表现为 关系,relation_projection,relation,,,表现为,ent_9d246f2f83d4f874,流量极低,outgoing,[437],437
obs_99a850828345,Observation,被 润滑中断 以 导致 关系连接,relation_projection,relation,,,导致,ent_075ffd892b853233,润滑中断,incoming,[431],431
obs_99c169f3a60d,Observation,冲程：2800 毫米,attribute,entity_attribute,冲程,2800 毫米,,,,,[442],442
obs_99d2b302f97d,Observation,与 温升偏高 存在 表现为 关系,relation_projection,relation,,,表现为,ent_6a66419b3473492f,温升偏高,outgoing,[448],448
obs_99d45cdf14c0,Observation,与 AVR 故障 存在 用于诊断 关系,relation_projection,relation,,,用于诊断,ent_78320fe6d4eb6546,AVR 故障,outgoing,[446],446
obs_99e8597c2bee,Observation,与 发动机启动困难 存在 导致 关系,relation_projection,relation,,,导致,ent_63cc9c1c4cedf3c5,发动机启动困难,outgoing,[435],435
obs_9a0042767629,Observation,被 报警系统失灵—屏蔽线断裂案例 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_e370ca651c0b991d,报警系统失灵—屏蔽线断裂案例,incoming,[441],441
obs_9a0f5709e7c9,Observation,与 误停车 存在 触发 关系,relation_projection,relation,,,触发,ent_1a1faf64aeae1ff3,误停车,outgoing,[427],427
obs_9a62672ba859,Observation,被 清洗系统及更换受污染液压油 以 用于处理 关系连接,relation_projection,relation,,,用于处理,ent_7cbb3a6665760ac6,清洗系统及更换受污染液压油,incoming,[447],447
obs_9aa0546260ad,Observation,被 更换污染严重的液压油 以 用于处理 关系连接,relation_projection,relation,,,用于处理,ent_122720aeb062b57b,更换污染严重的液压油,incoming,[437],437
obs_9abccb4e6ebf,Observation,被 加强低负荷工况监控 以 用于预防 关系连接,relation_projection,relation,,,用于预防,ent_4e5450f995efff65,加强低负荷工况监控,incoming,[440],440
obs_9ac238161096,Observation,被 酸洗 以 用于处理 关系连接,relation_projection,relation,,,用于处理,ent_4309d7cf5df4d59e,酸洗,incoming,[436],436
obs_9b0213376f52,Observation,与 滤器 存在 导致 关系,relation_projection,relation,,,导致,ent_d823df3f7eb77ee7,滤器,outgoing,[454],454
obs_9b0a80477ea8,Observation,被 散热恶化 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_4db2e920d28604c9,散热恶化,incoming,[448],448
obs_9b2692891123,Observation,与 气门杆弯曲 存在 表现为 关系,relation_projection,relation,,,表现为,ent_aa902bffb4ccb26d,气门杆弯曲,outgoing,[431],431
obs_9b2dbe137191,Observation,与 触点老化 存在 归因于 关系,relation_projection,relation,,,归因于,ent_4c3c6e9a45cd7712,触点老化,outgoing,[456],456
obs_9b432263b18f,Observation,被 未充分燃烧的油雾沉积 以 导致 关系连接,relation_projection,relation,,,导致,ent_6aa84c484a5c7f0d,未充分燃烧的油雾沉积,incoming,[440],440
obs_9b4d762b1eeb,Observation,被 发电机并机困难与掉闸 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_c5febae387fdff58,发电机并机困难与掉闸,incoming,[436],436
obs_9b4edb87e3a9,Observation,被 PT 或 MT 探伤 以 用于诊断 关系连接,relation_projection,relation,,,用于诊断,ent_621e29a8233d83b1,PT 或 MT 探伤,incoming,[447],447
obs_9b72e950e323,Observation,被 绝缘条件 以 适用于 关系连接,relation_projection,relation,,,适用于,ent_ef5b1dabb8ae506e,绝缘条件,incoming,[451],451
obs_9b7ae2bb6a62,Observation,被 安装质量 以 适用于 关系连接,relation_projection,relation,,,适用于,ent_0264e17d79dfd7d0,安装质量,incoming,[451],451
obs_9ba3dc82bf94,Observation,与 船舶发动机 存在 发生于 关系,relation_projection,relation,,,发生于,ent_6a636c3da0e41eaf,船舶发动机,outgoing,[430],430
obs_9bba0632dc01,Observation,被 监控器 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_6c56c7519b1011b7,监控器,incoming,[442],442
obs_9bd24de5a88c,Observation,被 报警系统失灵—屏蔽线断裂案例 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_e370ca651c0b991d,报警系统失灵—屏蔽线断裂案例,incoming,[441],441
obs_9c1059504c76,Observation,被 积碳严重 以 导致 关系连接,relation_projection,relation,,,导致,ent_31ffabad485e3ca0,积碳严重,incoming,[430],430
obs_9c44f139e977,Observation,与 瞬态干扰 存在 用于诊断 关系,relation_projection,relation,,,用于诊断,ent_f561c063625a32b5,瞬态干扰,outgoing,[443],443
obs_9c481e991c6c,Observation,被 漏保养 以 导致 关系连接,relation_projection,relation,,,导致,ent_73e1b2bfc6313baf,漏保养,incoming,[448],448
obs_9c67d0b1bae1,Observation,与 水泵故障 存在 导致 关系,relation_projection,relation,,,导致,ent_6d4c26619604c397,水泵故障,outgoing,[432],432
obs_9c715dac05ea,Observation,被 轴承缺陷 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_877baacdb1c5683f,轴承缺陷,incoming,[434],434
obs_9c967f18887b,Observation,与 主机失速 存在 导致 关系,relation_projection,relation,,,导致,ent_f791342dfe372ec8,主机失速,outgoing,[429],429
obs_9ceac33a2653,Observation,与 触碰 存在 触发 关系,relation_projection,relation,,,触发,ent_f8db80a3db2ff22f,触碰,outgoing,[429],429
obs_9d1ad6f9fcb9,Observation,被 气门故障 以 导致 关系连接,relation_projection,relation,,,导致,ent_6a4c43d27005409e,气门故障,incoming,[431],431
obs_9d65bf47cf1b,Observation,被 准确设置断路器保护整定值 以 用于预防 关系连接,relation_projection,relation,,,用于预防,ent_427ef12a97913e21,准确设置断路器保护整定值,incoming,[438],438
obs_9d9818e3fcb4,Observation,被 决策树 以 用于诊断 关系连接,relation_projection,relation,,,用于诊断,ent_fd8433ed4170de75,决策树,incoming,[435],435
obs_9daa71f586e5,Observation,被 建立长期状态数据库 以 适用于 关系连接,relation_projection,relation,,,适用于,ent_31dc800b68c1fe16,建立长期状态数据库,incoming,[449],449
obs_9dc38dbe9e78,Observation,与 接线紧固 存在 采取 关系,relation_projection,relation,,,采取,ent_3709b76c05a435a4,接线紧固,outgoing,[458],458
obs_9de44b202f12,Observation,被 机电故障 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_350e7563162e376a,机电故障,incoming,[427],427
obs_9df50daaa6c6,Observation,与 传感器偏置 存在 用于诊断 关系,relation_projection,relation,,,用于诊断,ent_eecc609c6ac80333,传感器偏置,outgoing,[449],449
obs_9dfa602f7de4,Observation,被 排烟温度低于酸露点 以 导致 关系连接,relation_projection,relation,,,导致,ent_447e92af4667c91e,排烟温度低于酸露点,incoming,[440],440
obs_9e257a1aba58,Observation,被 加速时间过短 以 导致 关系连接,relation_projection,relation,,,导致,ent_496fae5ca9e6d39b,加速时间过短,incoming,[439],439
obs_9e4dccbd1c08,Observation,与 发电与配电系统 存在 涉及 关系,relation_projection,relation,,,涉及,ent_48a108bcc4076287,发电与配电系统,outgoing,[427],427
obs_9e8ce8187eea,Observation,与 过热故障 存在 导致 关系,relation_projection,relation,,,导致,ent_d854be29d72ba872,过热故障,outgoing,[439],439
obs_9e91e4a425f6,Observation,与 一般缺陷 存在 用于处理 关系,relation_projection,relation,,,用于处理,ent_5eb944fda1375be0,一般缺陷,outgoing,[453],453
obs_9e9dc89e28dd,Observation,与 响应迟滞 存在 表现为 关系,relation_projection,relation,,,表现为,ent_8011a64cd1f3627a,响应迟滞,outgoing,[437],437
obs_9ebd533b5ee6,Observation,被 加速度计 以 监测 关系连接,relation_projection,relation,,,监测,ent_d62da8702d2bea11,加速度计,incoming,[434],434
obs_9ec537c123ed,Observation,被 过电压故障 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_79088ddeec01a7b3,过电压故障,incoming,[439],439
obs_9ed072414dc2,Observation,被 活塞卡死 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_ec6d2f643f95e147,活塞卡死,incoming,[431],431
obs_9f0f2b9ec147,Observation,被 AVR 故障 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_78320fe6d4eb6546,AVR 故障,incoming,[446],446
obs_9f282f2429f8,Observation,与 磨损增加 存在 触发 关系,relation_projection,relation,,,触发,ent_d394ec1f08ab8288,磨损增加,outgoing,[432],432
