relationship_id,neo4j_rel_type,source_entity_id,target_entity_id,source,target,source_role,target_role,relation_key,canonical_type,type,raw_type,raw_types_json,raw_types_pipe,description,normalization_status,matched_schema_json,source_chunk_ids_json,source_chunk_ids_pipe
rel_eadf42f9066ef077,REL_6ED9EA33F3,ent_8c7da409eb086c7b,ent_c3981868a8208a6e,同步检测装置,相位角差,设备部件,监测指标,监测,监测,监测,监测相位角,"[""监测相位角""]",监测相位角,,unmapped,null,[375],375
rel_dd9e584f68151eb0,REL_28FEBBA225,ent_8d0a465b9f74a315,ent_507d440bf44a9827,大管轮,工作许可（PTW-Permit toWork),岗位,作业活动,执行,执行,执行,必须获得...许可,"[""必须获得...许可""]",必须获得...许可,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""执行"", ""relation_key"": ""执行"", ""source_entity_type"": ""岗位"", ""target_entity_type"": ""作业活动""}",[377],377
rel_8f59fb197541b2ba,REL_C8079CB7C7,ent_8d36f2ad6d19dbce,ent_10991af01325c6f0,甲板机械,船舶电力系统,设备部件,电气系统,供电,供电,供电,消耗电能,"[""消耗电能""]",消耗电能,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""电气系统""}",[371],371
rel_9b0f76425e8f74c6,REL_D4408364FB,ent_8d5652baa4177272,ent_79f2257dd16228a2,持证人员,监护,岗位,作业活动,监督,监督,监督,一人监护,"[""一人监护""]",一人监护,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监督"", ""relation_key"": ""监督"", ""source_entity_type"": ""岗位"", ""target_entity_type"": ""作业活动""}",[368],368
rel_7c1fd7e42a49f7ab,REL_28FEBBA225,ent_8d5652baa4177272,ent_a2ac402539d9e1c3,持证人员,操作,岗位,作业活动,执行,执行,执行,一人操作,"[""一人操作""]",一人操作,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""执行"", ""relation_key"": ""执行"", ""source_entity_type"": ""岗位"", ""target_entity_type"": ""作业活动""}",[368],368
rel_0e2ddc894dba1fbe,REL_93D4786288,ent_8d65704c2ae5475e,ent_eeb04b5eaa8d3f39,断路器动作测试,断路器,作业活动,设备部件,针对,针对,针对,测试,"[""测试""]",测试,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[364],364
rel_e68c6efdd10dc0d2,REL_C8079CB7C7,ent_8dae2dfaa36aa583,ent_7bda816b710c1e96,碳刷,发电机,设备部件,设备部件,供电,供电,供电,发电机...碳刷,"[""发电机...碳刷""]",发电机...碳刷,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[377],377
rel_6866bc130701ed32,REL_7F8EEB7DDF,ent_8dc4240595b0bd7b,ent_4e3aefd701747908,高压岸电系统,碳减排标准,电气系统,规范程序,符合,符合,符合,符合,"[""符合""]",符合,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""符合"", ""relation_key"": ""符合"", ""source_entity_type"": ""电气系统"", ""target_entity_type"": ""规范程序""}",[372],372
rel_9880e9f683d65570,REL_93D4786288,ent_8deff4943f31febb,ent_e92d9ec31aff3d2a,机械本体检查,执行器,作业活动,设备部件,针对,针对,针对,检查...是否存在,"[""检查...是否存在""]",检查...是否存在,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[383],383
rel_f564d06cb1047deb,REL_6ED9EA33F3,ent_8ebac0a471c9e585,ent_27c9838e0d497554,自动化控制系统,锅炉水位,电气系统,监测指标,监测,监测,监测,监控,"[""监控""]",监控,,unmapped,null,[361],361
rel_f924e834663d5c27,REL_6ED9EA33F3,ent_8ebac0a471c9e585,ent_2ca714d359c5b46e,自动化控制系统,火灾报警,电气系统,监测指标,监测,监测,监测,监控,"[""监控""]",监控,,unmapped,null,[361],361
rel_d27c4f29f8b195fb,REL_9899E5D4D0,ent_8ec7941041e9a04b,ent_7fda27412f700836,环境湿度过高,绝缘下降,原因因素,故障异常,导致,导致,导致,可能成因,"[""可能成因""]",可能成因,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[367],367
rel_5525db4fb8143167,REL_9899E5D4D0,ent_8ee8c5a822ad47b2,ent_e0a0b63ca451e226,继电器损坏,输出不动作,原因因素,故障异常,导致,导致,导致,可能为,"[""可能为""]",可能为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[382],382
rel_cd243a8bf1ec58bd,REL_E7943F9461,ent_8f0fcd1323a5088c,ent_64d263e9c128117e,清洁,重复故障,作业活动,故障异常,预防,预防,预防,造成...重复故障,"[""造成...重复故障""]",造成...重复故障,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""预防"", ""relation_key"": ""预防"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""故障异常""}",[384],384
rel_f8db6663f409dcba,REL_9263E46A01,ent_8f0fcd1323a5088c,ent_6533e8f57ac3b378,清洁,绝缘降低 (接地),作业活动,故障异常,处理,处理,处理,处理措施,"[""处理措施""]",处理措施,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""故障异常""}",[377],377
rel_b150ef4ae23ee855,REL_6ED9EA33F3,ent_90c6627a4bbb5bd3,ent_04162d124aa240d8,故障诊断,压力,作业活动,监测指标,监测,监测,监测,监测,"[""监测""]",监测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[382],382
rel_7713e5d6554b6f4b,REL_9263E46A01,ent_90c6627a4bbb5bd3,ent_2020c85fcd6421cf,故障诊断,输入信号异常,作业活动,故障异常,处理,处理,处理,故障诊断,"[""故障诊断""]",故障诊断,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""故障异常""}",[382],382
rel_afbcfc436ea9068e,REL_9263E46A01,ent_90c6627a4bbb5bd3,ent_22d27e0c7150046f,故障诊断,程序逻辑异常,作业活动,故障异常,处理,处理,处理,故障诊断,"[""故障诊断""]",故障诊断,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""故障异常""}",[382],382
rel_67f7a34965548308,REL_6ED9EA33F3,ent_90c6627a4bbb5bd3,ent_4404b158810afd9d,故障诊断,液位,作业活动,监测指标,监测,监测,监测,监测,"[""监测""]",监测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[382],382
rel_962f09cf34dcb21e,REL_9263E46A01,ent_90c6627a4bbb5bd3,ent_88f7201aa78d2b83,故障诊断,模块掉线,作业活动,故障异常,处理,处理,处理,故障诊断,"[""故障诊断""]",故障诊断,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""故障异常""}",[382],382
rel_b89a78ebbd7ae02a,REL_6ED9EA33F3,ent_90c6627a4bbb5bd3,ent_a56b62d908bc2190,故障诊断,转速,作业活动,监测指标,监测,监测,监测,监测,"[""监测""]",监测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[382],382
rel_3a59d7c15693ac91,REL_6ED9EA33F3,ent_90c6627a4bbb5bd3,ent_cdda0d7b6d1a88b1,故障诊断,温度,作业活动,监测指标,监测,监测,监测,监测,"[""监测""]",监测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[382],382
rel_387c478912d4783c,REL_9263E46A01,ent_90c6627a4bbb5bd3,ent_e0a0b63ca451e226,故障诊断,输出不动作,作业活动,故障异常,处理,处理,处理,故障诊断,"[""故障诊断""]",故障诊断,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""故障异常""}",[382],382
rel_712ef1a8ff5e6367,REL_FEA281029C,ent_90fb0e8af5f06a74,ent_21fba40a815664f0,超级电容,储能系统,备件耗材,设备部件,适用于,适用于,适用于,构成,"[""构成""]",构成,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""适用于"", ""relation_key"": ""适用于"", ""source_entity_type"": ""备件耗材"", ""target_entity_type"": ""设备部件""}",[361],361
rel_d783ad2b342cd23e,REL_9899E5D4D0,ent_91990b0b44cbcfe4,ent_1c13d7caae982918,联锁逻辑异常,接触器频繁吸合释放,原因因素,故障异常,导致,导致,导致,与...有关,"[""与...有关""]",与...有关,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[383],383
rel_b1996ec92c6dda9c,REL_9899E5D4D0,ent_922af802d62cd2e8,ent_96c2a6e21c5b95a6,连接松动,单体电压异常,原因因素,故障异常,导致,导致,导致,由...引起,"[""由...引起""]",由...引起,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[379],379
rel_2afa0a1af3ddbeff,REL_5B7ADA2F1F,ent_92e713b3cc08d362,ent_603a9083f86ab059,绝缘电阻下降,绝缘电阻,故障异常,监测指标,诊断指标,诊断指标,诊断指标,绝缘电阻下降,"[""绝缘电阻下降""]",绝缘电阻下降,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""诊断指标"", ""relation_key"": ""诊断指标"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""监测指标""}",[381],381
rel_783581381b33a3ba,REL_5BE321F307,ent_92e713b3cc08d362,ent_ddbeddab65cd8e1c,绝缘电阻下降,重要回路,故障异常,电气系统,影响,影响,影响,重要回路的绝缘电阻下降,"[""重要回路的绝缘电阻下降""]",重要回路的绝缘电阻下降,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""电气系统""}",[381],381
rel_d3eecc3ed9a0f798,REL_9899E5D4D0,ent_930c5e3ca1090d2a,ent_aa85cf01145fd80a,维护监督不足,全船失电,原因因素,故障异常,导致,导致,导致,揭示了...双重问题,"[""揭示了...双重问题""]",揭示了...双重问题,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[368],368
rel_378f340ef90ff17f,REL_9899E5D4D0,ent_937508f7654f3ab0,ent_aa85cf01145fd80a,未采取防护措施,全船失电,原因因素,故障异常,导致,导致,导致,维修过程中未采取防护措施，暴露了...导致,"[""维修过程中未采取防护措施，暴露了...导致""]",维修过程中未采取防护措施，暴露了...导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[368],368
rel_c27a052a1bc37a92,REL_5BE321F307,ent_93bca80ace2de42c,ent_243f5e26d45fa693,灯具不亮,照明系统,故障异常,电气系统,影响,影响,影响,关系到,"[""关系到""]",关系到,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""电气系统""}",[380],380
rel_a067b559226356dd,REL_9899E5D4D0,ent_9441205b5ab7cab7,ent_54b7a158611f1c8b,导体松动,局部过热,原因因素,故障异常,导致,导致,导致,因...所致,"[""因...所致""]",因...所致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[381],381
rel_fa2a5c9b4d6f07bc,REL_5BE321F307,ent_95e07fcee872b49e,ent_9dc26fd4c5d39080,PMS 逻辑死锁,主配电板,故障异常,电气系统,影响,影响,影响,复杂故障 (如 PMS 逻辑死锁),"[""复杂故障 (如 PMS 逻辑死锁)""]",复杂故障 (如 PMS 逻辑死锁),,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""影响"", ""relation_key"": ""影响"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""电气系统""}",[378],378
rel_d31f7f529a4fe203,REL_6ED9EA33F3,ent_96a502e61653f60b,ent_a4a9c3043b20f0f9,红外测温,轴承位过热,作业活动,故障异常,监测,监测,监测,用红外测温仪发现,"[""用红外测温仪发现""]",用红外测温仪发现,,unmapped,null,[378],378
rel_91f20b6d83d830e4,REL_3F8A56C3E0,ent_96c2a6e21c5b95a6,ent_dbf9ce2d2f3458e3,单体电压异常,蓄电池,故障异常,设备部件,发生于,发生于,发生于,隐含于上下文,"[""隐含于上下文""]",隐含于上下文,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""设备部件""}",[379],379
rel_afe36c71285f9128,REL_93D4786288,ent_96dcfe8aca9e6366,ent_7bda816b710c1e96,自动起停控制,发电机,作业活动,设备部件,针对,针对,针对,自动启动备用发电机...停止冗余机组,"[""自动启动备用发电机...停止冗余机组""]",自动启动备用发电机...停止冗余机组,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[374],374
rel_6937ff8fe9e6750b,REL_6ED9EA33F3,ent_9792c77a8edd5f75,ent_6e1bd4c1b79f2dd8,温升判断,设备温升,作业活动,监测指标,监测,监测,监测,判断,"[""判断""]",判断,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""监测"", ""relation_key"": ""监测"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""监测指标""}",[365],365
rel_f7cc8fd8094e36d1,REL_9899E5D4D0,ent_97b981294199bf19,ent_d76aa6706deb4594,氧化腐蚀,端子发热,原因因素,故障异常,导致,导致,导致,多因...造成,"[""多因...造成""]",多因...造成,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[379],379
rel_bc78fda957f32611,REL_9899E5D4D0,ent_9841b9ea15f650ff,ent_e0a0b63ca451e226,输出点烧蚀,输出不动作,原因因素,故障异常,导致,导致,导致,可能为,"[""可能为""]",可能为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[382],382
rel_d87660397e50abac,REL_9899E5D4D0,ent_9a9e1fd13b69e423,ent_25a8def7e197218f,极板硫化,容量下降,原因因素,故障异常,导致,导致,导致,多因...所致,"[""多因...所致""]",多因...所致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[379],379
rel_62340ca17a859742,REL_9899E5D4D0,ent_9c22032ef9968e9c,ent_d76aa6706deb4594,紧固不足,端子发热,原因因素,故障异常,导致,导致,导致,多因...造成,"[""多因...造成""]",多因...造成,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[379],379
rel_05a5439186e4bc26,REL_9899E5D4D0,ent_9c815dc413acecc0,ent_c010eade7a79959c,蓄电池失效,应急照明失效,原因因素,故障异常,导致,导致,导致,与...有关,"[""与...有关""]",与...有关,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[380],380
rel_12a105e771d29996,REL_93D4786288,ent_9e0f2d0f36559d95,ent_0c55bf55c80acb07,紫外线杀菌,压载水处理系统,作业活动,设备部件,针对,针对,针对,涉及,"[""涉及""]",涉及,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[372],372
rel_341474533758742a,REL_C8079CB7C7,ent_9f41c8db80265c08,ent_cea22a1697282bcc,PLC,辅机,设备部件,设备部件,供电,供电,供电,实现...启停,"[""实现...启停""]",实现...启停,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[361],361
rel_a675d8d8ab59d6ed,REL_C8079CB7C7,ent_9f9e1162d1289203,ent_4117ae231d52e7a7,变频器,风机,设备部件,设备部件,供电,供电,供电,改变流体机械（泵和风机）的转速,"[""改变流体机械（泵和风机）的转速""]",改变流体机械（泵和风机）的转速,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[375],375
rel_ad4db3981a77fe41,REL_C8079CB7C7,ent_9f9e1162d1289203,ent_53ab37dc34252d57,变频器,泵,设备部件,设备部件,供电,供电,供电,改变流体机械（泵和风机）的转速,"[""改变流体机械（泵和风机）的转速""]",改变流体机械（泵和风机）的转速,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[375],375
rel_44c6e2cfe3507c7b,REL_7F8EEB7DDF,ent_9f9e1162d1289203,ent_d58951f61e08ca56,变频器,EEDI 框架下变频器（VFD）技术规范说明,设备部件,规范程序,符合,符合,符合,在 EEDI 的要求下,"[""在 EEDI 的要求下""]",在 EEDI 的要求下,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""符合"", ""relation_key"": ""符合"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""规范程序""}",[375],375
rel_77b71aa427d33b08,REL_C8079CB7C7,ent_9fc5bbc4a8b0096f,ent_1925e109e52bd186,主机冷却泵,工频旁路功能,设备部件,设备部件,供电,供电,供电,必须具备,"[""必须具备""]",必须具备,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[376],376
rel_57b67326315d3d7e,REL_93D4786288,ent_9ff856f1b9642281,ent_7bda816b710c1e96,自动负荷平衡,发电机,作业活动,设备部件,针对,针对,针对,当两台或多台发电机并网运行时...确保,"[""当两台或多台发电机并网运行时...确保""]",当两台或多台发电机并网运行时...确保,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[374],374
rel_3aa0743d7f9c486e,REL_93D4786288,ent_a112df25231970b6,ent_d903ef65ec5e82f7,日常维护,电子模块,作业活动,设备部件,针对,针对,针对,防止...侵入,"[""防止...侵入""]",防止...侵入,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[382],382
rel_bd54e450593d9b11,REL_93D4786288,ent_a112df25231970b6,ent_f59593a3542454e1,日常维护,控制柜,作业活动,设备部件,针对,针对,针对,保持...清洁,"[""保持...清洁""]",保持...清洁,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[382],382
rel_2cd76a189ddbe9d7,REL_9899E5D4D0,ent_a255927a3e3ddf6c,ent_54b7a158611f1c8b,长期过载运行,局部过热,原因因素,故障异常,导致,导致,导致,因...所致,"[""因...所致""]",因...所致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[381],381
rel_3589e11fa469911f,REL_5B7ADA2F1F,ent_a25b906b83324cbe,ent_2d1c210dd512ea5a,泄漏,电流,故障异常,监测指标,诊断指标,诊断指标,诊断指标,超出设定安全范围即自动报警,"[""超出设定安全范围即自动报警""]",超出设定安全范围即自动报警,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""诊断指标"", ""relation_key"": ""诊断指标"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""监测指标""}",[370],370
rel_efbbbd1a64fc80bf,REL_D32CE0D895,ent_a2ac402539d9e1c3,ent_987cc5f5a868a398,操作,上锁挂牌（LOTO）程序,作业活动,规范程序,遵循,遵循,遵循,实施...程序,"[""实施...程序""]",实施...程序,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""遵循"", ""relation_key"": ""遵循"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""规范程序""}",[368],368
rel_cfe34bf1f3bd0215,REL_9899E5D4D0,ent_a2d268c6b152aa09,ent_c010eade7a79959c,自动切换装置异常,应急照明失效,原因因素,故障异常,导致,导致,导致,与...有关,"[""与...有关""]",与...有关,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障异常""}",[380],380
rel_39819655a44f9c4e,REL_C8079CB7C7,ent_a334850d3d814564,ent_0eb2fd5e52867fda,主发电机,电源装置,设备部件,设备部件,供电,供电,供电,构成,"[""构成""]",构成,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""供电"", ""relation_key"": ""供电"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[361],361
rel_c32a477c59fa0b99,REL_28FEBBA225,ent_a4007331a907af25,ent_02bc9cc6260cd189,船舶电气工程师,日常运维,岗位,作业活动,执行,执行,执行,负责,"[""负责""]",负责,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""执行"", ""relation_key"": ""执行"", ""source_entity_type"": ""岗位"", ""target_entity_type"": ""作业活动""}",[360],360
rel_a600943e93736b90,REL_28FEBBA225,ent_a4007331a907af25,ent_5a75b145b0a174de,船舶电气工程师,技术决策,岗位,作业活动,执行,执行,执行,负责,"[""负责""]",负责,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""执行"", ""relation_key"": ""执行"", ""source_entity_type"": ""岗位"", ""target_entity_type"": ""作业活动""}",[360],360
rel_3691a201cb97cb42,REL_9263E46A01,ent_a409809cf936f07c,ent_cbeae0e76009471b,蓄电池单体电压检测,劣化单体,作业活动,故障异常,处理,处理,处理,识别劣化单体,"[""识别劣化单体""]",识别劣化单体,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""故障异常""}",[379],379
rel_4ca59da6b1d9bae2,REL_93D4786288,ent_a409809cf936f07c,ent_dbf9ce2d2f3458e3,蓄电池单体电压检测,蓄电池,作业活动,设备部件,针对,针对,针对,进行蓄电池...检测,"[""进行蓄电池...检测""]",进行蓄电池...检测,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[379],379
rel_e0c26dc7f90c7374,REL_93D4786288,ent_a42995beb2fe1544,ent_8c709247c80964d8,灭弧罩检查,灭弧罩,作业活动,设备部件,针对,针对,针对,检查...灭弧罩,"[""检查...灭弧罩""]",检查...灭弧罩,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""设备部件""}",[378],378
rel_ca39f15a107a7818,REL_D32CE0D895,ent_a42995beb2fe1544,ent_bea746e7d87328af,灭弧罩检查,典型电气设备专项管理与维修,作业活动,规范程序,遵循,遵循,遵循,第十四章典型电气设备专项管理与维修,"[""第十四章典型电气设备专项管理与维修""]",第十四章典型电气设备专项管理与维修,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""遵循"", ""relation_key"": ""遵循"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""规范程序""}",[378],378
rel_15aaa2ae615cb16c,REL_93D4786288,ent_a45f2f8c5babccc6,ent_73ff3c435c9ffa3d,黑启动,核心监测与操纵系统,作业活动,电气系统,针对,针对,针对,恢复核心监测与操纵系统的供电,"[""恢复核心监测与操纵系统的供电""]",恢复核心监测与操纵系统的供电,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""针对"", ""relation_key"": ""针对"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""电气系统""}",[374],374
rel_e019ecd09d4c1a6b,REL_9263E46A01,ent_a45f2f8c5babccc6,ent_aa85cf01145fd80a,黑启动,全船失电,作业活动,故障异常,处理,处理,处理,若发生全船失电，PMS 将自动启动应急发电机,"[""若发生全船失电，PMS 将自动启动应急发电机""]",若发生全船失电，PMS 将自动启动应急发电机,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理"", ""relation_key"": ""处理"", ""source_entity_type"": ""作业活动"", ""target_entity_type"": ""故障异常""}",[374],374
rel_6f99a59067f76968,REL_3F8A56C3E0,ent_a480819658aaef9a,ent_75bd8b7f07405d67,轴承异常磨损,轴承,故障异常,设备部件,发生于,发生于,发生于,轴承异常磨损,"[""轴承异常磨损""]",轴承异常磨损,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""设备部件""}",[378],378
rel_e19ed4bfcb09e1be,REL_3F8A56C3E0,ent_a4a9c3043b20f0f9,ent_75bd8b7f07405d67,轴承位过热,轴承,故障异常,设备部件,发生于,发生于,发生于,轴承位过热,"[""轴承位过热""]",轴承位过热,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""故障异常"", ""target_entity_type"": ""设备部件""}",[378],378
